date,ticker,first30_high,first30_low,day_high,day_low,hi_match,lo_match,spike,both_match,hi_exact,lo_exact
2025-10-20,SNOW,245.1700,241.0200,246.2500,240.7400,0,0,0,0,0,0
2025-10-21,SNOW,246.8396,242.5500,248.3600,239.3000,0,0,0,0,0,0
2025-10-22,SNOW,249.2800,245.9700,249.2800,239.3300,1,0,1,0,1,0
2025-10-23,SNOW,249.2000,243.3500,251.4999,240.2100,0,0,0,0,0,0
2025-10-24,SNOW,257.7500,252.6973,257.7500,252.6973,1,1,1,1,1,1
2025-10-27,SNOW,267.1800,261.8600,267.1800,257.9400,1,0,1,0,1,0
2025-10-28,SNOW,268.1000,264.5000,269.9400,264.0000,0,0,0,0,0,0
2025-10-29,SNOW,270.0000,264.2000,272.0600,264.2000,0,1,1,0,0,1
2025-10-30,SNOW,272.3700,261.3152,273.2900,261.3152,0,1,1,0,0,1
2025-10-31,SNOW,275.4800,270.4200,278.9900,266.7500,0,0,0,0,0,0
2025-11-03,SNOW,279.6100,276.5642,282.9900,273.6100,0,0,0,0,0,0
2025-11-04,SNOW,276.2750,268.1200,277.1400,265.3700,0,0,0,0,0,0
2025-11-05,SNOW,267.4800,262.7700,272.0200,261.5200,0,0,0,0,0,0
2025-11-06,SNOW,274.3500,266.8800,277.8600,261.0100,0,0,0,0,0,0
2025-11-07,SNOW,262.0000,254.4900,269.6000,240.0600,0,0,0,0,0,0
2025-11-10,SNOW,271.8200,267.5759,273.0025,262.8600,0,0,0,0,0,0
2025-11-11,SNOW,269.7743,266.0100,274.0000,266.0000,0,1,1,0,0,0
2025-11-12,SNOW,275.8700,270.6350,276.8400,267.8090,0,0,0,0,0,0
2025-11-13,SNOW,265.8700,260.7600,272.4800,255.1200,0,0,0,0,0,0
2025-11-14,SNOW,254.1461,243.2100,259.4150,243.2100,0,1,1,0,0,1
2025-11-17,SNOW,260.5000,256.0510,260.5000,251.1900,1,0,1,0,1,0
2025-11-18,SNOW,254.8600,249.5347,256.7800,247.2500,0,0,0,0,0,0
2025-11-19,SNOW,255.4400,251.5200,257.0100,250.9600,0,0,0,0,0,0
2025-11-20,SNOW,262.2500,258.5000,262.2500,248.4050,1,0,1,0,1,0
2025-11-21,SNOW,246.3700,237.0100,249.0200,229.6700,0,0,0,0,0,0
2025-11-24,SNOW,241.2100,236.0500,244.0900,234.0300,0,0,0,0,0,0
2025-11-25,SNOW,243.3700,237.9300,249.0100,237.9300,0,1,1,0,0,1
2025-11-26,SNOW,250.5000,247.7100,254.1700,247.6900,0,1,1,0,0,0
2025-11-28,SNOW,253.4600,248.8450,254.4000,248.8450,0,1,1,0,0,1
2025-12-01,SNOW,251.5500,246.0110,253.0700,246.0110,0,1,1,0,0,1
2025-12-02,SNOW,268.2100,261.0101,268.2100,252.0000,1,0,1,0,1,0
2025-12-03,SNOW,263.9900,256.7900,265.7000,256.7900,0,1,1,0,0,1
2025-12-04,SNOW,244.1399,236.0100,265.0000,235.1201,0,0,0,0,0,0
2025-12-05,SNOW,233.7300,228.1700,235.8000,228.1700,0,1,1,0,0,1
2025-12-08,SNOW,231.5000,227.7000,232.3300,225.2600,0,0,0,0,0,0
2025-12-09,SNOW,225.3100,223.0000,225.8700,221.4500,0,0,0,0,0,0
2025-12-10,SNOW,221.8500,218.6400,224.4000,217.8000,0,0,0,0,0,0
2025-12-11,SNOW,217.3550,214.9000,219.3486,212.8000,0,0,0,0,0,0
2025-12-12,SNOW,222.4400,219.3900,222.4400,216.4300,1,0,1,0,1,0
2025-12-15,SNOW,217.6300,212.5820,219.3600,211.9100,0,0,0,0,0,0
2025-12-16,SNOW,219.5700,212.4500,219.8400,211.5500,0,0,0,0,0,0
2025-12-17,SNOW,223.3200,220.0300,224.7500,218.0300,0,0,0,0,0,0
2025-12-18,SNOW,222.1700,216.7900,223.6000,214.1000,0,0,0,0,0,0
2025-12-19,SNOW,222.0000,218.3400,223.9900,218.3400,0,1,1,0,0,1
2025-12-22,SNOW,224.3200,221.7400,226.2700,221.7400,0,1,1,0,0,1
2025-12-23,SNOW,226.1200,221.8100,226.9000,219.7000,0,0,0,0,0,0
2025-12-24,SNOW,224.5750,219.5400,226.5900,219.5400,0,1,1,0,0,1
2025-12-26,SNOW,223.4800,221.1000,224.1000,221.0100,0,1,1,0,0,0
2025-12-29,SNOW,225.4883,222.2000,225.4883,220.0000,1,0,1,0,1,0
2025-12-30,SNOW,223.8010,222.0400,224.0200,222.0000,0,1,1,0,0,0
2025-12-31,SNOW,222.4000,220.4700,225.0000,219.9050,0,0,0,0,0,0
2026-01-02,SNOW,222.9871,219.7800,223.3600,214.2500,0,0,0,0,0,0
2026-01-05,SNOW,221.1300,217.3100,227.3300,216.7100,0,0,0,0,0,0
2026-01-06,SNOW,230.1000,223.5200,231.9800,223.5200,0,1,1,0,0,1
2026-01-07,SNOW,234.8000,230.5501,235.5900,230.5501,0,1,1,0,0,1
2026-01-08,SNOW,236.3100,231.0000,236.5000,225.0800,0,0,0,0,0,0
2026-01-09,SNOW,226.8300,221.2000,226.8300,218.2000,1,0,1,0,1,0
2026-01-12,SNOW,217.5900,214.0300,220.6000,212.7600,0,0,0,0,0,0
2026-01-13,SNOW,220.4900,215.7700,221.4300,207.8900,0,0,0,0,0,0
2026-01-14,SNOW,208.4190,204.3100,209.6900,204.3100,0,1,1,0,0,1
2026-01-15,SNOW,209.2900,205.4700,209.2900,205.4100,1,1,1,1,1,0
2026-01-16,SNOW,209.1800,207.1100,215.8200,207.1100,0,1,1,0,0,1
2026-01-20,SNOW,209.6000,205.1034,210.3800,203.5400,0,0,0,0,0,0
2026-01-21,SNOW,209.7500,205.1300,210.3700,205.0000,0,0,0,0,0,0
2026-01-22,SNOW,210.7000,206.0200,210.7000,205.1000,1,0,1,0,1,0
2026-01-23,SNOW,214.2400,211.7800,214.7400,209.2100,0,0,0,0,0,0
2026-01-26,SNOW,212.1625,208.5000,214.2776,208.0000,0,0,0,0,0,0
2026-01-27,SNOW,216.7000,209.0000,216.7000,209.0000,1,1,1,1,1,1
2026-01-28,SNOW,221.8000,214.1500,223.0500,212.5000,0,0,0,0,0,0
2026-01-29,SNOW,206.0500,197.9100,216.0000,197.9100,0,1,1,0,0,1
2026-01-30,SNOW,203.9900,198.2600,203.9900,195.0000,1,0,1,0,1,0
2026-02-02,SNOW,197.0900,190.3700,197.0900,188.5000,1,0,1,0,1,0
2026-02-03,SNOW,190.1700,179.2500,197.7400,169.0901,0,0,0,0,0,0
2026-02-04,SNOW,173.2500,172.2900,174.0500,161.8000,0,0,0,0,0,0
2026-02-05,SNOW,168.0000,167.0000,169.3900,157.9550,0,0,0,0,0,0
2026-02-06,SNOW,154.3900,153.1400,167.7900,153.1400,0,1,1,0,0,1
2026-02-07,SNOW,170.0000,168.5800,170.0000,168.5800,1,1,1,1,1,1
2026-02-09,SNOW,173.2992,166.2750,176.0000,166.2750,0,1,1,0,0,1
2026-02-10,SNOW,177.5500,176.7000,188.8400,173.7600,0,0,0,0,0,0
2026-02-11,SNOW,184.9600,184.0000,188.0000,173.3200,0,0,0,0,0,0
2026-02-12,SNOW,178.6000,178.1900,180.6700,169.5600,0,0,0,0,0,0
2026-02-13,SNOW,173.0000,171.2900,185.6245,170.0600,0,0,0,0,0,0
2026-02-14,SNOW,182.5000,181.8200,182.5000,181.8200,1,1,1,1,1,1
2026-02-17,SNOW,181.4700,174.4050,182.2900,172.0200,0,0,0,0,0,0
2026-02-18,SNOW,176.5000,176.0100,179.4800,175.6450,0,0,0,0,0,0
2026-02-19,SNOW,177.0000,176.0800,180.7399,175.2900,0,0,0,0,0,0
2026-02-20,SNOW,179.5000,178.7700,184.6000,173.1800,0,0,0,0,0,0
2026-02-23,SNOW,169.6800,161.7204,175.9400,155.5800,0,0,0,0,0,0
2026-02-24,SNOW,158.0000,157.1600,162.7900,156.0000,0,0,0,0,0,0
2026-02-25,SNOW,161.6900,160.5500,169.3800,160.1800,0,0,0,0,0,0
2026-02-26,SNOW,166.2000,165.5600,182.1000,165.0000,0,0,0,0,0,0
2026-02-27,SNOW,170.7900,169.4500,173.0700,164.1700,0,0,0,0,0,0
2026-02-28,SNOW,167.7000,167.0300,167.7000,167.0300,1,1,1,1,1,1
2026-03-02,SNOW,170.4800,164.1300,171.2342,160.8200,0,0,0,0,0,0
2026-03-03,SNOW,168.5000,167.5000,170.3300,156.8700,0,0,0,0,0,0
2026-03-04,SNOW,165.8900,165.3900,169.1275,163.0000,0,0,0,0,0,0
2026-03-05,SNOW,168.8500,168.3500,169.8300,167.0000,0,0,0,0,0,0
2026-03-06,SNOW,177.4500,177.2000,179.3300,172.8000,0,0,0,0,0,0
2026-03-10,SNOW,182.2800,181.3200,184.1600,181.0000,0,0,0,0,0,0
2026-03-11,SNOW,175.6200,174.4900,177.0800,174.4900,0,1,1,0,0,1
2025-02-03,SPY,587.4913,584.7533,593.3427,583.6562,0,0,0,0,0,0
2025-02-04,SPY,592.2654,590.3676,595.3295,590.3676,0,1,1,0,0,1
2025-02-05,SPY,594.1335,592.5322,597.3755,591.6525,0,0,0,0,0,0
2025-02-06,SPY,599.0855,597.9389,599.4339,595.6557,0,0,0,0,0,0
2025-02-07,SPY,601.0920,599.5402,601.0920,593.1055,1,0,1,0,1,0
2025-02-10,SPY,597.1086,595.7644,598.4923,595.7644,0,1,1,0,0,1
2025-02-11,SPY,596.6045,595.4580,598.8483,595.4580,0,1,1,0,0,1
2025-02-12,SPY,594.7167,591.5833,597.5534,591.5833,0,1,1,0,0,1
2025-02-13,SPY,598.0575,596.2191,602.8811,596.2191,0,1,1,0,0,1
2025-02-14,SPY,603.5730,602.7031,603.9189,602.0211,0,0,0,0,0,0
2025-02-18,SPY,603.9288,602.8909,604.3044,601.3391,0,0,0,0,0,0
2025-02-19,SPY,603.2072,602.6285,606.1330,602.5055,0,1,1,0,0,0
2025-02-20,SPY,604.6049,601.2699,604.6049,599.9949,1,0,1,0,1,0
2025-02-21,SPY,603.2369,601.2007,603.2369,592.5322,1,0,1,0,1,0
2025-02-24,SPY,596.0510,591.7032,596.0510,589.5867,1,0,1,0,1,0
2025-02-25,SPY,590.9705,587.3726,590.9705,582.7369,1,0,1,0,1,0
2025-02-26,SPY,590.8816,588.2128,592.6410,585.0060,0,0,0,0,0,0
2025-02-27,SPY,591.0990,585.2871,591.0990,577.8837,1,0,1,0,1,0
2025-02-28,SPY,579.5443,576.5197,587.8372,575.6993,0,0,0,0,0,0
2025-03-03,SPY,590.4269,585.5836,590.4269,573.1887,1,0,1,0,1,0
2025-03-04,SPY,573.4951,568.9286,578.6152,565.6272,0,0,0,0,0,0
2025-03-05,SPY,572.4177,568.3454,578.1111,566.4471,0,0,0,0,0,0
2025-03-06,SPY,569.3240,566.8134,573.4591,563.5219,0,0,0,0,0,0
2025-03-07,SPY,569.4010,564.1940,570.7078,559.0839,0,0,0,0,0,0
2025-03-10,SPY,562.9486,559.8054,562.9486,549.1601,1,0,1,0,1,0
2025-03-11,SPY,555.2389,551.8387,557.4925,545.6314,0,0,0,0,0,0
2025-03-12,SPY,556.5930,551.8782,556.5930,547.2820,1,0,1,0,1,0
2025-03-13,SPY,552.2519,548.0530,552.6344,543.3185,0,0,0,0,0,0
2025-03-14,SPY,553.2126,549.3676,557.3047,545.1092,0,0,0,0,0,0
2025-03-17,SPY,559.8054,555.8418,563.1166,555.8418,0,1,1,0,0,1
2025-03-18,SPY,558.4809,554.1467,558.4809,552.5899,1,0,1,0,1,0
2025-03-19,SPY,557.9175,555.1302,564.3423,555.1302,0,1,1,0,0,1
2025-03-20,SPY,560.2107,556.0901,563.9667,556.0901,0,1,1,0,0,1
2025-03-21,SPY,555.5003,553.4680,560.0310,553.2300,0,1,1,0,0,0
2025-03-24,SPY,568.0515,565.2954,570.2028,565.2954,0,1,1,0,0,1
2025-03-25,SPY,570.7034,569.0825,571.4519,568.7553,0,0,0,0,0,0
2025-03-26,SPY,571.3726,568.3984,571.3726,562.3113,1,0,1,0,1,0
2025-03-27,SPY,563.5406,560.0806,565.9893,560.0806,0,1,1,0,0,1
2025-03-28,SPY,561.3967,558.9108,561.3967,550.2955,1,0,1,0,1,0
2025-03-31,SPY,545.8937,542.1660,555.8882,542.1660,0,1,1,0,0,1
2025-04-01,SPY,553.7753,551.2175,558.0978,548.9175,0,0,0,0,0,0
2025-04-02,SPY,554.9650,550.0377,562.5393,550.0377,0,1,1,0,0,1
2025-04-03,SPY,543.2566,539.4992,543.2566,532.2818,1,0,1,0,1,0
2025-04-04,SPY,521.3467,514.6845,521.3467,500.7157,1,0,1,0,1,0
2025-04-07,SPY,492.1896,477.6557,518.6699,477.6557,0,1,1,0,0,1
2025-04-08,SPY,518.7889,513.3362,520.4643,484.9524,0,0,0,0,0,0
2025-04-09,SPY,497.7216,489.1857,541.6307,488.8090,0,0,0,0,0,0
2025-04-10,SPY,528.9061,523.9640,528.9061,504.9390,1,0,1,0,1,0
2025-04-11,SPY,524.2911,516.6177,531.8158,515.5966,0,0,0,0,0,0
2025-04-14,SPY,539.5983,534.5719,539.5983,529.2679,1,0,1,0,1,0
2025-04-15,SPY,538.2797,534.6106,538.5573,532.1926,0,0,0,0,0,0
2025-04-16,SPY,529.2679,525.3618,533.2587,515.8147,0,0,0,0,0,0
2025-04-17,SPY,524.7571,521.8325,526.5961,519.4035,0,0,0,0,0,0
2025-04-21,SPY,517.2125,513.0685,517.2125,504.0864,1,0,1,0,1,0
2025-04-22,SPY,517.8074,514.7266,524.7521,514.7266,0,1,1,0,0,1
2025-04-23,SPY,540.3022,534.8694,540.7384,529.2878,0,0,0,0,0,0
2025-04-24,SPY,535.0044,530.8447,542.7212,530.8447,0,1,1,0,0,1
2025-04-25,SPY,543.3995,540.0345,546.3101,539.0134,0,0,0,0,0,0
2025-04-28,SPY,548.7886,545.3980,548.7886,540.3320,1,0,1,0,1,0
2025-04-29,SPY,546.9446,543.8316,550.6722,543.8316,0,1,1,0,0,1
2025-04-30,SPY,542.8699,536.8621,551.7330,536.8621,0,1,1,0,0,1
2025-05-01,SPY,556.5314,553.8447,559.2180,553.0615,0,0,0,0,0,0
2025-05-02,SPY,560.6160,557.5426,563.4910,557.5426,0,1,1,0,0,1
2025-05-05,SPY,558.4547,556.8685,561.7759,556.8685,0,1,1,0,0,1
2025-05-06,SPY,554.9452,552.1692,558.5019,552.1692,0,1,1,0,0,1
2025-05-07,SPY,556.7693,554.7074,558.9702,551.2572,0,0,0,0,0,0
2025-05-08,SPY,560.7746,558.7125,565.4044,556.8685,0,0,0,0,0,0
2025-05-09,SPY,562.6186,560.9431,562.6186,557.9230,1,0,1,0,1,0
2025-05-12,SPY,576.7262,573.3653,577.9853,572.0765,0,0,0,0,0,0
2025-05-13,SPY,580.4340,577.8266,584.0130,577.8266,0,1,1,0,0,1
2025-05-14,SPY,583.9138,581.4155,583.9138,580.4985,1,0,1,0,1,0
2025-05-15,SPY,581.4253,580.0641,585.8867,580.0641,0,1,1,0,0,1
2025-05-16,SPY,586.3328,584.9350,589.3863,584.2112,0,0,0,0,0,0
2025-05-19,SPY,586.3229,583.0414,590.4174,583.0414,0,1,1,0,0,1
2025-05-20,SPY,588.5238,586.9475,588.9402,584.5285,0,0,0,0,0,0
2025-05-21,SPY,585.4309,583.3586,587.4829,576.8154,0,0,0,0,0,0
2025-05-22,SPY,579.3237,576.4040,581.5741,576.4040,0,1,1,0,0,1
2025-05-23,SPY,573.1869,570.6489,576.8056,570.6489,0,1,1,0,0,1
2025-05-27,SPY,581.3263,579.3435,586.2238,573.4546,0,0,0,0,0,0
2025-05-28,SPY,587.6700,585.4604,587.6700,581.9360,1,0,1,0,1,0
2025-05-29,SPY,588.0975,585.1828,588.0975,581.0289,1,0,1,0,1,0
2025-05-30,SPY,584.0427,581.3560,586.0452,578.2182,0,0,0,0,0,0
2025-06-02,SPY,584.6673,581.5940,587.6911,580.0275,0,0,0,0,0,0
2025-06-03,SPY,588.1669,586.9574,591.9442,586.7591,0,1,1,0,0,0
2025-06-04,SPY,592.8067,591.6566,592.8067,590.3678,1,0,1,0,1,0
2025-06-05,SPY,592.7621,588.8014,593.8476,585.9660,0,0,0,0,0,0
2025-06-06,SPY,595.6619,592.9157,595.6619,591.7260,1,0,1,0,1,0
2025-06-09,SPY,594.8291,593.3420,596.0783,593.3420,0,1,1,0,0,1
2025-06-10,SPY,595.9593,594.9977,598.2792,593.9369,0,0,0,0,0,0
2025-06-11,SPY,599.0525,597.0697,599.8555,594.1153,0,0,0,0,0,0
2025-06-12,SPY,596.0684,594.3632,598.5270,594.3632,0,1,1,0,0,1
2025-06-13,SPY,595.2059,592.7174,596.6731,590.3579,0,0,0,0,0,0
2025-06-16,SPY,598.2197,595.0571,599.2508,595.0571,0,1,1,0,0,1
2025-06-17,SPY,595.7809,594.0261,596.5740,591.6269,0,0,0,0,0,0
2025-06-18,SPY,594.4308,592.2217,596.0485,591.3394,0,0,0,0,0,0
2025-06-20,SPY,596.0649,593.7779,596.0649,589.5022,1,0,1,0,1,0
2025-06-23,SPY,593.2907,590.2381,597.1388,588.5377,0,0,0,0,0,0
2025-06-24,SPY,602.0209,600.3803,604.4072,599.9925,0,0,0,0,0,0
2025-06-25,SPY,605.1630,604.0096,605.1630,602.1104,1,0,1,0,1,0
2025-06-26,SPY,605.9386,604.9244,608.8421,604.9244,0,1,1,0,0,1
2025-06-27,SPY,611.1787,609.2299,612.8990,607.3705,0,0,0,0,0,0
2025-06-30,SPY,613.9928,612.4714,615.7130,611.5566,0,0,0,0,0,0
2025-07-01,SPY,614.2413,612.7647,615.3252,612.0339,0,0,0,0,0,0
2025-07-02,SPY,614.1419,613.1177,616.9758,613.1177,0,1,1,0,0,1
2025-07-03,SPY,621.0078,618.9048,622.7330,578.5124,0,0,0,0,0,0
2025-07-07,SPY,620.4957,619.3522,620.4957,614.3706,1,0,1,0,1,0
2025-07-08,SPY,618.1441,617.0354,618.5866,616.0113,0,0,0,0,0,0
2025-07-09,SPY,621.1818,619.1235,621.1818,617.3939,1,0,1,0,1,0
2025-07-10,SPY,620.8816,619.5909,623.3197,619.4815,0,1,1,0,0,0
2025-07-11,SPY,619.9886,618.0099,621.3210,618.0099,0,1,1,0,0,1
2025-07-14,SPY,619.9289,618.2782,621.6174,618.2782,0,1,1,0,0,1
2025-07-15,SPY,624.3040,622.0419,624.3040,618.5518,1,0,1,0,1,0
2025-07-16,SPY,620.5852,618.4971,621.1917,614.5496,0,0,0,0,0,0
2025-07-17,SPY,622.6515,620.6449,624.8457,620.6449,0,1,1,0,0,1
2025-07-18,SPY,625.9049,624.8807,625.9049,622.9119,1,0,1,0,1,0
2025-07-21,SPY,627.1279,625.1094,627.9632,624.7813,0,0,0,0,0,0
2025-07-22,SPY,625.6265,622.6435,626.1634,622.6435,0,1,1,0,0,1
2025-07-23,SPY,628.1720,626.2529,630.5683,626.1634,0,1,1,0,0,0
2025-07-24,SPY,631.7914,630.3993,632.5471,630.3993,0,1,1,0,0,1
2025-07-25,SPY,632.0002,631.2445,633.9689,631.2445,0,1,1,0,0,1
2025-07-28,SPY,634.2275,633.4718,634.4264,631.9405,1,0,1,0,0,0
2025-07-29,SPY,635.0528,633.6309,635.0528,630.7423,1,0,1,0,1,0
2025-07-30,SPY,632.6266,631.6919,634.0684,627.9632,0,0,0,0,0,0
2025-07-31,SPY,636.2261,634.0783,636.2261,627.1926,1,0,1,0,1,0
2025-08-01,SPY,622.7926,617.5823,622.7926,615.7826,1,0,1,0,1,0
2025-08-04,SPY,625.6414,622.0369,627.6400,622.0369,0,1,1,0,0,1
2025-08-05,SPY,629.0223,627.6450,629.0223,623.4887,1,0,1,0,1,0
2025-08-06,SPY,626.4120,624.7117,629.8524,624.5725,0,1,1,0,0,0
2025-08-07,SPY,633.3724,631.7018,633.3724,625.5469,1,0,1,0,1,0
2025-08-08,SPY,632.2985,630.1507,634.0336,630.1507,0,1,1,0,0,1
2025-08-11,SPY,634.1479,633.2729,635.3312,631.0655,0,0,0,0,0,0
2025-08-12,SPY,636.2510,633.3624,639.2091,633.1834,0,1,1,0,0,0
2025-08-13,SPY,642.5302,640.8398,642.5302,639.0401,1,0,1,0,1,0
2025-08-14,SPY,640.6012,638.7020,641.9634,638.7020,0,1,1,0,0,1
2025-08-15,SPY,642.4308,640.0742,642.4308,638.8763,1,0,1,0,1,0
2025-08-18,SPY,640.1537,638.8909,640.3526,638.5429,1,0,1,0,0,0
2025-08-19,SPY,639.7858,638.3539,640.4570,634.8639,0,0,0,0,0,0
2025-08-20,SPY,636.0372,631.3638,636.0372,629.3652,1,0,1,0,1,0
2025-08-21,SPY,632.9050,630.7175,634.3568,630.2203,0,0,0,0,0,0
2025-08-22,SPY,636.0968,633.6408,642.8384,633.6408,0,1,1,0,0,1
2025-08-25,SPY,640.7195,639.7659,641.6353,638.7120,0,0,0,0,0,0
2025-08-26,SPY,639.2090,637.9364,641.8541,637.9364,0,1,1,0,0,1
2025-08-27,SPY,641.8739,640.7702,643.7035,640.7702,0,1,1,0,0,1
2025-08-28,SPY,644.4194,641.6850,645.8016,641.6850,0,1,1,0,0,1
2025-08-29,SPY,644.1709,641.6850,644.1709,639.4975,1,0,1,0,1,0
2025-09-02,SPY,635.7389,632.4476,636.8625,631.3240,0,0,0,0,0,0
2025-09-03,SPY,639.5870,638.1949,640.5614,636.8327,0,0,0,0,0,0
2025-09-04,SPY,641.6452,640.5415,645.4734,639.8654,0,0,0,0,0,0
2025-09-05,SPY,648.5161,646.8556,648.5161,639.6864,1,0,1,0,1,0
2025-09-08,SPY,645.3840,644.3838,646.1595,643.5643,0,0,0,0,0,0
2025-09-09,SPY,645.8165,644.8669,647.1738,643.5544,0,0,0,0,0,0
2025-09-10,SPY,650.1816,648.9834,650.8429,646.9451,0,0,0,0,0,0
2025-09-11,SPY,651.9167,649.8883,654.6014,649.8883,0,1,1,0,0,1
2025-09-12,SPY,654.3409,653.4232,655.3770,653.1795,0,1,1,0,0,0
2025-09-15,SPY,656.9381,655.7400,657.2961,655.6057,0,1,1,0,0,0
2025-09-16,SPY,658.0319,656.2918,658.0319,655.4765,1,0,1,0,1,0
2025-09-17,SPY,656.9133,655.9040,657.9722,650.5943,0,0,0,0,0,0
2025-09-18,SPY,658.6882,656.5305,661.1243,656.5305,0,1,1,0,0,1
2025-09-19,SPY,660.7647,659.3887,662.6093,658.4415,0,0,0,0,0,0
2025-09-22,SPY,661.6272,660.2362,665.3413,660.2362,0,1,1,0,0,1
2025-09-23,SPY,665.3911,664.6234,665.3911,660.0468,1,0,1,0,1,0
2025-09-24,SPY,662.6691,660.4855,662.6691,657.7435,1,0,1,0,1,0
2025-09-25,SPY,656.0585,653.1670,657.4799,652.4939,0,0,0,0,0,0
2025-09-26,SPY,659.9670,656.9957,660.4357,655.9588,0,0,0,0,0,0
2025-09-29,SPY,662.8187,661.7867,663.3372,659.9272,0,0,0,0,0,0
2025-09-30,SPY,661.3430,660.0361,664.7032,659.6779,0,0,0,0,0,0
2025-10-01,SPY,663.4468,661.1236,667.4152,661.1236,0,1,1,0,0,1
2025-10-02,SPY,668.6067,666.7970,668.6067,664.8328,1,0,1,0,1,0
2025-10-03,SPY,669.6088,667.9736,670.7106,666.2088,0,0,0,0,0,0
2025-10-06,SPY,669.6886,667.9337,670.5460,667.5000,0,0,0,0,0,0
2025-10-07,SPY,671.0246,670.1073,671.0246,665.7202,1,0,1,0,1,0
2025-10-08,SPY,668.6317,667.4651,671.2396,667.4651,0,1,1,0,0,1
2025-10-09,SPY,671.9719,669.6088,671.9719,667.2557,1,0,1,0,1,0
2025-10-10,SPY,671.9818,669.9179,671.9818,650.9335,1,0,1,0,1,0
2025-10-13,SPY,661.0638,657.8732,663.1876,657.8412,0,1,1,0,0,0
2025-10-14,SPY,655.4901,651.2625,663.8856,651.2625,0,1,1,0,0,1
2025-10-15,SPY,666.6275,664.1049,668.2727,657.0057,0,0,0,0,0,0
2025-10-16,SPY,666.1290,664.1647,666.7571,655.1910,0,0,0,0,0,0
2025-10-17,SPY,660.5453,656.3078,663.8108,656.2180,0,1,1,0,0,0
2025-10-20,SPY,667.5000,665.3214,670.2469,665.3214,0,1,1,0,0,1
2025-10-21,SPY,669.8182,668.1929,671.0246,668.0244,0,1,1,0,0,0
2025-10-22,SPY,670.0375,668.4921,670.0375,661.3629,1,0,1,0,1,0
2025-10-23,SPY,668.7812,665.8498,670.7456,665.8498,0,1,1,0,0,1
2025-10-24,SPY,675.8106,673.6769,676.4886,673.6769,0,1,1,0,0,1
2025-10-27,SPY,681.2347,680.1230,683.5380,680.1230,0,1,1,0,0,1
2025-10-28,SPY,685.2181,683.1192,686.8932,682.8301,0,1,1,0,0,0
2025-10-29,SPY,687.6759,686.1404,687.6858,680.8758,1,0,1,0,0,0
2025-10-30,SPY,683.6377,679.4001,683.9368,677.8746,1,0,1,0,0,0
2025-10-31,SPY,683.0793,680.8708,683.0793,677.2564,1,0,1,0,1,0
2025-11-03,SPY,683.7972,680.1828,683.7972,677.9544,1,0,1,0,1,0
2025-11-04,SPY,676.8326,672.6997,677.9743,672.6100,0,1,1,0,0,0
2025-11-05,SPY,675.6212,672.2012,678.8717,672.2012,0,1,1,0,0,1
2025-11-06,SPY,675.4018,672.1214,675.4018,666.7671,1,0,1,0,1,0
2025-11-07,SPY,666.0293,662.4099,669.1202,659.2741,0,0,0,0,0,0
2025-11-10,SPY,677.2165,675.0528,680.1878,673.0587,0,0,0,0,0,0
2025-11-11,SPY,678.8567,677.4359,681.5738,676.7479,0,0,0,0,0,0
2025-11-12,SPY,682.9597,681.1251,682.9597,678.9564,1,0,1,0,1,0
2025-11-13,SPY,678.7221,675.5514,678.8717,668.5619,1,0,1,0,0,0
2025-11-14,SPY,666.8918,661.3280,673.6869,661.3280,0,1,1,0,0,1
2025-11-17,SPY,671.7425,666.9665,671.7425,660.2362,1,0,1,0,1,0
2025-11-18,SPY,662.3201,656.6866,663.1776,653.9447,0,0,0,0,0,0
2025-11-19,SPY,663.8955,658.1823,665.3911,656.8212,0,0,0,0,0,0
2025-11-20,SPY,673.0487,670.5062,673.5871,649.9863,0,0,0,0,0,0
2025-11-21,SPY,654.5529,651.2226,662.6093,648.9493,0,0,0,0,0,0
2025-11-24,SPY,663.5864,659.6579,668.1032,659.6579,0,1,1,0,0,1
2025-11-25,SPY,668.0234,662.5395,674.2352,662.5395,0,1,1,0,0,1
2025-11-26,SPY,677.4957,675.1326,679.7092,674.7438,0,0,0,0,0,0
2025-11-28,SPY,679.8588,678.5127,682.3016,671.7475,0,0,0,0,0,0
2025-12-01,SPY,679.8687,676.7579,680.9954,676.7579,0,1,1,0,0,1
2025-12-02,SPY,680.9655,679.4998,681.8230,677.3436,0,0,0,0,0,0
2025-12-03,SPY,679.5098,677.7051,682.9098,677.7051,0,1,1,0,0,1
2025-12-04,SPY,683.3685,680.7561,683.3685,679.3503,1,0,1,0,1,0
2025-12-05,SPY,685.0236,683.3186,686.3797,682.5808,0,0,0,0,0,0
2025-12-08,SPY,684.6348,682.9796,684.6348,679.5796,1,0,1,0,1,0
2025-12-09,SPY,682.5309,680.8259,683.3835,680.5966,0,1,1,0,0,0
2025-12-10,SPY,681.3345,679.3204,686.9580,679.3204,0,1,1,0,0,1
2025-12-11,SPY,683.8172,680.2975,687.2372,680.1729,0,1,1,0,0,0
2025-12-12,SPY,686.8682,685.1632,686.8682,677.1910,1,0,1,0,1,0
2025-12-15,SPY,683.7574,680.3075,683.7574,677.2664,1,0,1,0,1,0
2025-12-16,SPY,679.0312,675.7010,679.0910,673.0088,1,0,1,0,0,0
2025-12-17,SPY,678.4479,675.6212,678.4479,669.2349,1,0,1,0,1,0
2025-12-18,SPY,676.6083,673.7168,678.7520,672.9291,0,0,0,0,0,0
