date,ticker,prior_close,today_open,gap_pct,abs_gap_pct,gap_dir,bucket,filled,fill_datetime
2025-04-24,PLTR,99.4400,103.2200,3.8013,3.8013,up,> 1.50%,1,2025-04-24 11:00:00
2025-04-25,PLTR,101.7400,108.1300,6.2807,6.2807,up,> 1.50%,0,
2025-04-28,PLTR,107.9000,112.5250,4.2864,4.2864,up,> 1.50%,1,2025-04-28 15:35:00
2025-04-29,PLTR,113.8800,114.5156,0.5581,0.5581,up,0.50–1.00%,1,2025-04-29 09:30:00
2025-04-30,PLTR,114.0400,112.4400,-1.4030,1.4030,down,1.00–1.50%,1,2025-04-30 10:20:00
2025-05-01,PLTR,110.9000,119.1396,7.4298,7.4298,up,> 1.50%,1,2025-05-01 15:50:00
2025-05-02,PLTR,120.4200,120.5250,0.0872,0.0872,up,< 0.30%,1,2025-05-02 09:30:00
2025-05-05,PLTR,118.8900,122.3800,2.9355,2.9355,up,> 1.50%,0,
2025-05-06,PLTR,123.9500,111.0050,-10.4437,10.4437,down,> 1.50%,0,
2025-05-07,PLTR,113.4000,109.6200,-3.3333,3.3333,down,> 1.50%,0,
2025-05-08,PLTR,108.0100,113.3400,4.9347,4.9347,up,> 1.50%,0,
2025-05-09,PLTR,112.1600,117.8024,5.0307,5.0307,up,> 1.50%,1,2025-05-09 15:00:00
2025-05-12,PLTR,119.0500,117.1800,-1.5708,1.5708,down,> 1.50%,1,2025-05-12 09:30:00
2025-05-13,PLTR,121.3300,122.1900,0.7088,0.7088,up,0.50–1.00%,1,2025-05-13 09:30:00
2025-05-14,PLTR,119.0900,132.4294,11.2011,11.2011,up,> 1.50%,0,
2025-05-15,PLTR,130.5200,129.7670,-0.5769,0.5769,down,0.50–1.00%,0,
2025-05-16,PLTR,128.5000,129.3600,0.6693,0.6693,up,0.50–1.00%,1,2025-05-16 09:55:00
2025-05-19,PLTR,129.2000,124.8700,-3.3514,3.3514,down,> 1.50%,1,2025-05-19 15:00:00
2025-05-20,PLTR,124.3400,126.7901,1.9705,1.9705,up,> 1.50%,0,
2025-05-21,PLTR,127.5600,126.7000,-0.6742,0.6742,down,0.50–1.00%,0,
2025-05-22,PLTR,125.5900,122.0082,-2.8520,2.8520,down,> 1.50%,0,
2025-05-23,PLTR,121.5000,122.5400,0.8560,0.8560,up,0.50–1.00%,1,2025-05-23 09:30:00
2025-05-27,PLTR,120.1100,126.6000,5.4034,5.4034,up,> 1.50%,0,
2025-05-28,PLTR,127.0700,124.9000,-1.7077,1.7077,down,> 1.50%,1,2025-05-28 15:45:00
2025-05-29,PLTR,123.8400,124.0304,0.1537,0.1537,up,< 0.30%,1,2025-05-29 09:35:00
2025-05-30,PLTR,125.1200,125.1000,-0.0160,0.0160,down,< 0.30%,1,2025-05-30 09:30:00
2025-06-02,PLTR,122.7500,132.9500,8.3096,8.3096,up,> 1.50%,0,
2025-06-03,PLTR,131.0900,132.2250,0.8658,0.8658,up,0.50–1.00%,1,2025-06-03 10:45:00
2025-06-04,PLTR,132.8000,131.2600,-1.1596,1.1596,down,1.00–1.50%,1,2025-06-04 09:30:00
2025-06-05,PLTR,132.9900,130.8800,-1.5866,1.5866,down,> 1.50%,0,
2025-06-06,PLTR,129.0000,122.5104,-5.0307,5.0307,down,> 1.50%,0,
2025-06-09,PLTR,123.4300,125.2050,1.4381,1.4381,up,1.00–1.50%,0,
2025-06-10,PLTR,127.1800,132.1250,3.8882,3.8882,up,> 1.50%,0,
2025-06-11,PLTR,131.3800,135.1600,2.8772,2.8772,up,> 1.50%,0,
2025-06-12,PLTR,133.8400,135.9200,1.5541,1.5541,up,> 1.50%,0,
2025-06-13,PLTR,135.8300,136.1400,0.2282,0.2282,up,< 0.30%,1,2025-06-13 09:30:00
2025-06-16,PLTR,133.2000,143.1500,7.4700,7.4700,up,> 1.50%,0,
2025-06-17,PLTR,140.2000,140.9600,0.5421,0.5421,up,0.50–1.00%,1,2025-06-17 09:35:00
2025-06-18,PLTR,142.1100,137.9450,-2.9308,2.9308,down,> 1.50%,0,
2025-06-20,PLTR,139.0400,140.6138,1.1319,1.1319,up,1.00–1.50%,1,2025-06-20 09:55:00
2025-06-23,PLTR,140.4700,138.0000,-1.7584,1.7584,down,> 1.50%,1,2025-06-23 10:20:00
2025-06-24,PLTR,138.6900,138.6300,-0.0433,0.0433,down,< 0.30%,1,2025-06-24 09:30:00
2025-06-25,PLTR,141.2400,145.4410,2.9744,2.9744,up,> 1.50%,0,
2025-06-26,PLTR,144.7100,145.3300,0.4284,0.4284,up,0.30–0.50%,1,2025-06-26 10:05:00
2025-06-27,PLTR,144.5200,140.7450,-2.6121,2.6121,down,> 1.50%,1,2025-06-27 09:30:00
2025-06-30,PLTR,145.7700,137.0700,-5.9683,5.9683,down,> 1.50%,0,
2025-07-01,PLTR,136.6600,134.4519,-1.6158,1.6158,down,> 1.50%,1,2025-07-01 11:00:00
2025-07-02,PLTR,135.3500,131.4400,-2.8888,2.8888,down,> 1.50%,0,
2025-07-03,PLTR,129.7000,133.6600,3.0532,3.0532,up,> 1.50%,0,
2025-07-07,PLTR,134.1300,133.1669,-0.7180,0.7180,down,0.50–1.00%,1,2025-07-07 09:30:00
2025-07-08,PLTR,133.8700,137.6400,2.8162,2.8162,up,> 1.50%,0,
2025-07-09,PLTR,138.8800,137.9787,-0.6490,0.6490,down,0.50–1.00%,1,2025-07-09 09:30:00
2025-07-10,PLTR,139.7900,144.5600,3.4123,3.4123,up,> 1.50%,0,
2025-07-11,PLTR,143.2200,143.6800,0.3212,0.3212,up,0.30–0.50%,1,2025-07-11 09:30:00
2025-07-14,PLTR,141.1000,144.2283,2.2171,2.2171,up,> 1.50%,1,2025-07-14 11:00:00
2025-07-15,PLTR,142.3500,148.3826,4.2379,4.2379,up,> 1.50%,0,
2025-07-16,PLTR,148.3600,150.1199,1.1862,1.1862,up,1.00–1.50%,1,2025-07-16 09:50:00
2025-07-17,PLTR,149.3500,151.2036,1.2411,1.2411,up,1.00–1.50%,0,
2025-07-18,PLTR,152.1500,153.9450,1.1798,1.1798,up,1.00–1.50%,0,
2025-07-21,PLTR,154.7000,152.9950,-1.1021,1.1021,down,1.00–1.50%,1,2025-07-21 10:20:00
2025-07-22,PLTR,153.9200,149.6750,-2.7579,2.7579,down,> 1.50%,0,
2025-07-23,PLTR,150.7200,149.4950,-0.8128,0.8128,down,0.50–1.00%,1,2025-07-23 13:30:00
2025-07-24,PLTR,150.3600,153.3599,1.9951,1.9951,up,> 1.50%,0,
2025-07-25,PLTR,153.8000,158.2900,2.9194,2.9194,up,> 1.50%,0,
2025-07-28,PLTR,155.1600,159.2400,2.6295,2.6295,up,> 1.50%,0,
2025-07-29,PLTR,160.8700,159.2916,-0.9812,0.9812,down,0.50–1.00%,0,
2025-07-30,PLTR,158.1600,157.8101,-0.2212,0.2212,down,< 0.30%,1,2025-07-30 09:30:00
2025-07-31,PLTR,156.7400,159.5800,1.8119,1.8119,up,> 1.50%,0,
2025-08-01,PLTR,160.6200,152.5300,-5.0367,5.0367,down,> 1.50%,0,
2025-08-04,PLTR,155.4000,159.8335,2.8530,2.8530,up,> 1.50%,1,2025-08-04 15:00:00
2025-08-05,PLTR,157.9200,173.2200,9.6884,9.6884,up,> 1.50%,0,
2025-08-06,PLTR,171.8900,174.4400,1.4835,1.4835,up,1.00–1.50%,1,2025-08-06 09:30:00
2025-08-07,PLTR,171.8600,179.4999,4.4454,4.4454,up,> 1.50%,0,
2025-08-08,PLTR,181.0700,186.1976,2.8318,2.8318,up,> 1.50%,0,
2025-08-11,PLTR,184.3000,183.3162,-0.5338,0.5338,down,0.50–1.00%,1,2025-08-11 09:30:00
2025-08-12,PLTR,186.0300,185.5400,-0.2634,0.2634,down,< 0.30%,1,2025-08-12 09:30:00
2025-08-13,PLTR,184.9700,189.0100,2.1841,2.1841,up,> 1.50%,1,2025-08-13 10:45:00
2025-08-14,PLTR,188.9000,184.1804,-2.4985,2.4985,down,> 1.50%,0,
2025-08-15,PLTR,182.7400,176.8601,-3.2176,3.2176,down,> 1.50%,1,2025-08-15 11:00:00
2025-08-18,PLTR,180.3300,177.5350,-1.5499,1.5499,down,> 1.50%,0,
2025-08-19,PLTR,174.2800,167.3340,-3.9855,3.9855,down,> 1.50%,0,
2025-08-20,PLTR,171.3000,152.7700,-10.8173,10.8173,down,> 1.50%,0,
2025-08-21,PLTR,153.3900,156.0091,1.7075,1.7075,up,> 1.50%,0,
2025-08-22,PLTR,155.3000,154.4250,-0.5634,0.5634,down,0.50–1.00%,1,2025-08-22 09:30:00
2025-08-25,PLTR,155.6800,150.9800,-3.0190,3.0190,down,> 1.50%,1,2025-08-25 09:30:00
2025-08-26,PLTR,156.1500,156.2100,0.0384,0.0384,up,< 0.30%,1,2025-08-26 09:30:00
2025-08-27,PLTR,155.7200,160.7252,3.2142,3.2142,up,> 1.50%,0,
2025-08-28,PLTR,162.7900,157.0900,-3.5014,3.5014,down,> 1.50%,0,
2025-08-29,PLTR,157.2400,157.1050,-0.0859,0.0859,down,< 0.30%,1,2025-08-29 09:30:00
2025-09-02,PLTR,156.9000,152.0200,-3.1103,3.1103,down,> 1.50%,1,2025-09-02 10:20:00
2025-09-03,PLTR,151.0700,156.5000,3.5944,3.5944,up,> 1.50%,0,
2025-09-04,PLTR,158.4900,155.3200,-2.0001,2.0001,down,> 1.50%,0,
2025-09-05,PLTR,154.3300,157.5512,2.0872,2.0872,up,> 1.50%,1,2025-09-05 09:45:00
2025-09-08,PLTR,158.1900,157.3350,-0.5405,0.5405,down,0.50–1.00%,1,2025-09-08 09:55:00
2025-09-09,PLTR,153.8400,158.6550,3.1299,3.1299,up,> 1.50%,0,
2025-09-10,PLTR,157.2800,165.2050,5.0388,5.0388,up,> 1.50%,0,
2025-09-11,PLTR,167.5400,166.1865,-0.8079,0.8079,down,0.50–1.00%,1,2025-09-11 11:00:00
2025-09-12,PLTR,167.5800,164.6600,-1.7425,1.7425,down,> 1.50%,1,2025-09-12 10:20:00
2025-09-15,PLTR,165.1300,168.8000,2.2225,2.2225,up,> 1.50%,0,
2025-09-16,PLTR,169.4300,169.6200,0.1121,0.1121,up,< 0.30%,1,2025-09-16 09:30:00
2025-09-17,PLTR,170.4400,167.9000,-1.4903,1.4903,down,1.00–1.50%,0,
2025-09-18,PLTR,168.7900,174.0200,3.0985,3.0985,up,> 1.50%,1,2025-09-18 15:05:00
2025-09-19,PLTR,170.0100,178.6950,5.1085,5.1085,up,> 1.50%,0,
2025-09-22,PLTR,176.1400,180.4100,2.4242,2.4242,up,> 1.50%,0,
2025-09-23,PLTR,180.4500,184.5100,2.2499,2.2499,up,> 1.50%,1,2025-09-23 11:00:00
2025-09-24,PLTR,181.9000,183.2300,0.7312,0.7312,up,0.50–1.00%,1,2025-09-24 09:45:00
2025-09-25,PLTR,183.0500,175.9398,-3.8843,3.8843,down,> 1.50%,1,2025-09-25 10:45:00
2025-09-26,PLTR,174.3600,179.7700,3.1028,3.1028,up,> 1.50%,0,
2025-09-29,PLTR,180.4000,179.1644,-0.6849,0.6849,down,0.50–1.00%,1,2025-09-29 09:30:00
2025-09-30,PLTR,179.5900,179.1500,-0.2450,0.2450,down,< 0.30%,1,2025-09-30 09:30:00
2025-10-01,PLTR,178.0800,179.7038,0.9118,0.9118,up,0.50–1.00%,0,
2025-10-02,PLTR,180.7600,186.2626,3.0441,3.0441,up,> 1.50%,1,2025-10-02 15:35:00
2025-10-03,PLTR,186.8500,185.8750,-0.5218,0.5218,down,0.50–1.00%,1,2025-10-03 11:00:00
2025-10-06,PLTR,186.0500,178.6900,-3.9559,3.9559,down,> 1.50%,0,
2025-10-07,PLTR,177.6800,180.9600,1.8460,1.8460,up,> 1.50%,1,2025-10-07 15:20:00
2025-10-08,PLTR,180.4500,183.2001,1.5240,1.5240,up,> 1.50%,0,
2025-10-09,PLTR,183.3500,182.5450,-0.4391,0.4391,down,0.30–0.50%,1,2025-10-09 09:30:00
2025-10-10,PLTR,182.6500,185.8100,1.7301,1.7301,up,> 1.50%,0,
2025-10-13,PLTR,185.2900,176.0700,-4.9760,4.9760,down,> 1.50%,0,
2025-10-14,PLTR,179.3000,174.1300,-2.8834,2.8834,down,> 1.50%,1,2025-10-14 10:35:00
2025-10-15,PLTR,174.5000,183.5500,5.1862,5.1862,up,> 1.50%,0,
2025-10-16,PLTR,182.3500,181.4700,-0.4826,0.4826,down,0.30–0.50%,1,2025-10-16 09:45:00
2025-10-17,PLTR,181.5600,177.5060,-2.2329,2.2329,down,> 1.50%,1,2025-10-17 10:15:00
2025-10-20,PLTR,176.3400,177.9693,0.9240,0.9240,up,0.50–1.00%,0,
2025-10-21,PLTR,180.1700,179.3450,-0.4579,0.4579,down,0.30–0.50%,1,2025-10-21 09:30:00
2025-10-22,PLTR,181.6200,179.6800,-1.0682,1.0682,down,1.00–1.50%,1,2025-10-22 09:30:00
2025-10-23,PLTR,180.5600,176.0000,-2.5255,2.5255,down,> 1.50%,0,
2025-10-24,PLTR,174.8100,183.8100,5.1484,5.1484,up,> 1.50%,0,
2025-10-27,PLTR,182.9000,189.1767,3.4318,3.4318,up,> 1.50%,0,
2025-10-28,PLTR,189.0000,189.2750,0.1455,0.1455,up,< 0.30%,1,2025-10-28 09:30:00
2025-10-29,PLTR,190.6300,191.6100,0.5141,0.5141,up,0.50–1.00%,1,2025-10-29 09:30:00
2025-10-30,PLTR,190.9500,195.7921,2.5358,2.5358,up,> 1.50%,0,
2025-10-31,PLTR,196.6000,201.4089,2.4460,2.4460,up,> 1.50%,1,2025-10-31 11:00:00
2025-11-03,PLTR,199.0800,204.2600,2.6020,2.6020,up,> 1.50%,0,
2025-11-04,PLTR,205.2100,188.0500,-8.3622,8.3622,down,> 1.50%,1,2025-11-04 15:00:00
2025-11-05,PLTR,190.5400,183.8300,-3.5216,3.5216,down,> 1.50%,1,2025-11-05 15:05:00
2025-11-06,PLTR,189.1100,187.8050,-0.6901,0.6901,down,0.50–1.00%,1,2025-11-06 09:35:00
2025-11-07,PLTR,188.5200,174.7800,-7.2884,7.2884,down,> 1.50%,0,
2025-11-10,PLTR,172.2900,186.4400,8.2129,8.2129,up,> 1.50%,0,
2025-11-11,PLTR,183.7200,191.2300,4.0877,4.0877,up,> 1.50%,0,
2025-11-12,PLTR,190.5300,186.0700,-2.3408,2.3408,down,> 1.50%,1,2025-11-12 09:30:00
2025-11-13,PLTR,191.5000,180.4710,-5.7593,5.7593,down,> 1.50%,0,
2025-11-14,PLTR,180.2000,166.7200,-7.4806,7.4806,down,> 1.50%,0,
2025-11-17,PLTR,165.0600,171.3713,3.8236,3.8236,up,> 1.50%,0,
2025-11-18,PLTR,171.6700,169.8569,-1.0562,1.0562,down,1.00–1.50%,0,
2025-11-19,PLTR,167.3500,167.1800,-0.1016,0.1016,down,< 0.30%,1,2025-11-19 09:30:00
2025-11-20,PLTR,168.8800,173.1550,2.5314,2.5314,up,> 1.50%,1,2025-11-20 10:55:00
2025-11-21,PLTR,172.0000,157.1100,-8.6570,8.6570,down,> 1.50%,0,
2025-11-24,PLTR,157.1200,160.2650,2.0017,2.0017,up,> 1.50%,1,2025-11-24 09:50:00
2025-11-25,PLTR,156.5300,160.1350,2.3031,2.3031,up,> 1.50%,0,
2025-11-26,PLTR,159.7100,165.1700,3.4187,3.4187,up,> 1.50%,0,
2025-11-28,PLTR,166.4700,168.1500,1.0092,1.0092,up,1.00–1.50%,1,2025-11-28 09:40:00
2025-12-01,PLTR,167.3100,165.2050,-1.2581,1.2581,down,1.00–1.50%,1,2025-12-01 09:50:00
2025-12-02,PLTR,165.6500,172.4050,4.0779,4.0779,up,> 1.50%,0,
2025-12-03,PLTR,169.6500,169.4199,-0.1356,0.1356,down,< 0.30%,1,2025-12-03 09:30:00
2025-12-04,PLTR,171.8700,175.6700,2.2110,2.2110,up,> 1.50%,0,
2025-12-05,PLTR,175.9400,179.1132,1.8036,1.8036,up,> 1.50%,0,
2025-12-08,PLTR,177.8000,182.9660,2.9055,2.9055,up,> 1.50%,0,
2025-12-09,PLTR,181.8000,180.9000,-0.4950,0.4950,down,0.30–0.50%,1,2025-12-09 09:30:00
2025-12-10,PLTR,179.8500,184.7075,2.7009,2.7009,up,> 1.50%,1,2025-12-10 15:35:00
2025-12-11,PLTR,185.0500,182.8260,-1.2018,1.2018,down,1.00–1.50%,1,2025-12-11 11:00:00
2025-12-12,PLTR,185.1800,184.6862,-0.2667,0.2667,down,< 0.30%,1,2025-12-12 09:30:00
2025-12-15,PLTR,186.6800,186.5800,-0.0536,0.0536,down,< 0.30%,1,2025-12-15 09:30:00
2025-12-16,PLTR,184.6000,182.9889,-0.8728,0.8728,down,0.50–1.00%,1,2025-12-16 09:35:00
2025-12-17,PLTR,181.3800,186.6700,2.9165,2.9165,up,> 1.50%,1,2025-12-17 10:55:00
2025-12-18,PLTR,188.7300,184.2200,-2.3897,2.3897,down,> 1.50%,0,
2025-12-19,PLTR,182.0000,188.5500,3.5989,3.5989,up,> 1.50%,1,2025-12-19 15:25:00
2025-12-22,PLTR,186.7800,195.2600,4.5401,4.5401,up,> 1.50%,0,
2025-12-23,PLTR,194.6300,194.1800,-0.2312,0.2312,down,< 0.30%,1,2025-12-23 09:30:00
2025-12-24,PLTR,191.8000,193.8000,1.0428,1.0428,up,1.00–1.50%,0,
2025-12-26,PLTR,194.1500,193.9650,-0.0953,0.0953,down,< 0.30%,1,2025-12-26 09:30:00
2025-12-29,PLTR,194.8500,185.8383,-4.6249,4.6249,down,> 1.50%,0,
2025-12-30,PLTR,186.2900,183.2250,-1.6453,1.6453,down,> 1.50%,1,2025-12-30 15:35:00
2025-12-31,PLTR,184.2800,180.8000,-1.8884,1.8884,down,> 1.50%,0,
2026-01-02,PLTR,181.5000,177.9400,-1.9614,1.9614,down,> 1.50%,1,2026-01-02 11:00:00
2026-01-05,PLTR,181.3100,172.2700,-4.9859,4.9859,down,> 1.50%,0,
2026-01-06,PLTR,173.8500,176.8600,1.7314,1.7314,up,> 1.50%,1,2026-01-06 11:00:00
2026-01-07,PLTR,175.2800,178.8300,2.0253,2.0253,up,> 1.50%,0,
2026-01-08,PLTR,178.5400,184.3700,3.2654,3.2654,up,> 1.50%,1,2026-01-08 10:45:00
2026-01-09,PLTR,186.0600,175.3500,-5.7562,5.7562,down,> 1.50%,0,
2026-01-12,PLTR,177.8300,179.0799,0.7029,0.7029,up,0.50–1.00%,1,2026-01-12 09:30:00
2026-01-13,PLTR,178.2200,177.7737,-0.2504,0.2504,down,< 0.30%,1,2026-01-13 09:30:00
2026-01-14,PLTR,179.7000,181.3000,0.8904,0.8904,up,0.50–1.00%,1,2026-01-14 09:30:00
2026-01-15,PLTR,178.2700,179.0501,0.4376,0.4376,up,0.30–0.50%,1,2026-01-15 10:05:00
2026-01-16,PLTR,179.1800,181.2900,1.1776,1.1776,up,1.00–1.50%,1,2026-01-16 09:30:00
2026-01-20,PLTR,178.0000,169.2800,-4.8989,4.8989,down,> 1.50%,0,
2026-01-21,PLTR,166.5500,167.0350,0.2912,0.2912,up,< 0.30%,1,2026-01-21 09:35:00
2026-01-22,PLTR,168.2200,166.4109,-1.0754,1.0754,down,1.00–1.50%,1,2026-01-22 09:30:00
2026-01-23,PLTR,169.1800,166.7600,-1.4304,1.4304,down,1.00–1.50%,1,2026-01-23 10:00:00
2026-01-26,PLTR,166.2500,169.6462,2.0428,2.0428,up,> 1.50%,0,
2026-01-27,PLTR,168.7200,166.6525,-1.2254,1.2254,down,1.00–1.50%,1,2026-01-27 10:05:00
2026-01-28,PLTR,167.5600,162.8217,-2.8278,2.8278,down,> 1.50%,1,2026-01-28 15:30:00
2026-01-29,PLTR,164.5600,153.9000,-6.4779,6.4779,down,> 1.50%,0,
2026-01-30,PLTR,159.2400,150.1600,-5.7021,5.7021,down,> 1.50%,0,
2026-02-02,PLTR,149.1500,148.5300,-0.4157,0.4157,down,0.30–0.50%,1,2026-02-02 09:30:00
2026-02-03,PLTR,150.9700,159.5820,5.7044,5.7044,up,> 1.50%,1,2026-02-03 15:00:00
2026-02-04,PLTR,163.6100,156.1200,-4.5780,4.5780,down,> 1.50%,0,
2026-02-05,PLTR,154.4000,139.8700,-9.4106,9.4106,down,> 1.50%,0,
2026-02-06,PLTR,135.1000,125.8000,-6.8838,6.8838,down,> 1.50%,1,2026-02-06 10:35:00
2026-02-07,PLTR,135.4800,137.5800,1.5500,1.5500,up,> 1.50%,0,
2026-02-09,PLTR,137.6100,137.9400,0.2398,0.2398,up,< 0.30%,1,2026-02-09 09:30:00
2026-02-10,PLTR,137.6500,143.9600,4.5841,4.5841,up,> 1.50%,0,
2026-02-11,PLTR,145.4600,139.7000,-3.9599,3.9599,down,> 1.50%,0,
2026-02-12,PLTR,139.8500,134.9200,-3.5252,3.5252,down,> 1.50%,0,
2026-02-13,PLTR,136.7000,128.2000,-6.2180,6.2180,down,> 1.50%,0,
2026-02-14,PLTR,129.7100,131.4800,1.3646,1.3646,up,1.00–1.50%,0,
2026-02-17,PLTR,131.7500,130.1350,-1.2258,1.2258,down,1.00–1.50%,0,
2026-02-18,PLTR,128.7800,132.7000,3.0440,3.0440,up,> 1.50%,0,
2026-02-19,PLTR,137.0700,135.7800,-0.9411,0.9411,down,0.50–1.00%,0,
2026-02-20,PLTR,133.1000,135.1800,1.5627,1.5627,up,> 1.50%,1,2026-02-20 10:00:00
2026-02-21,PLTR,133.9000,134.9400,0.7767,0.7767,up,0.50–1.00%,0,
2026-02-23,PLTR,134.5200,129.5300,-3.7095,3.7095,down,> 1.50%,1,2026-02-23 15:00:00
2026-02-24,PLTR,132.8900,130.3000,-1.9490,1.9490,down,> 1.50%,0,
2026-02-25,PLTR,129.2500,128.6800,-0.4410,0.4410,down,0.30–0.50%,1,2026-02-25 10:00:00
2026-02-26,PLTR,130.6700,133.4900,2.1581,2.1581,up,> 1.50%,0,
2026-02-27,PLTR,134.2200,135.7800,1.1623,1.1623,up,1.00–1.50%,1,2026-02-27 15:30:00
2026-02-28,PLTR,134.1900,136.8000,1.9450,1.9450,up,> 1.50%,0,
2026-03-02,PLTR,136.9000,143.7300,4.9890,4.9890,up,> 1.50%,0,
2026-03-03,PLTR,141.7600,145.7500,2.8146,2.8146,up,> 1.50%,1,2026-03-03 10:00:00
2026-03-04,PLTR,141.8900,146.8500,3.4957,3.4957,up,> 1.50%,0,
2026-03-05,PLTR,149.7100,153.4900,2.5249,2.5249,up,> 1.50%,0,
2026-03-06,PLTR,151.7800,152.7500,0.6391,0.6391,up,0.50–1.00%,1,2026-03-06 11:25:00
2026-03-07,PLTR,150.0000,156.8700,4.5800,4.5800,up,> 1.50%,0,
2026-03-09,PLTR,156.6000,153.7000,-1.8519,1.8519,down,> 1.50%,1,2026-03-09 15:00:00
2026-03-10,PLTR,155.7800,154.6500,-0.7254,0.7254,down,0.50–1.00%,1,2026-03-10 11:00:00
2026-03-11,PLTR,154.7900,150.6400,-2.6811,2.6811,down,> 1.50%,0,
2026-03-12,PLTR,150.4200,150.4300,0.0066,0.0066,up,< 0.30%,1,2026-03-12 11:00:00
2026-03-13,PLTR,151.2500,151.8500,0.3967,0.3967,up,0.30–0.50%,0,
2026-03-16,PLTR,154.8800,151.4500,-2.2146,2.2146,down,> 1.50%,0,
2026-03-17,PLTR,151.8900,151.6200,-0.1778,0.1778,down,< 0.30%,1,2026-03-17 11:00:00
2026-03-18,PLTR,152.4900,155.9600,2.2756,2.2756,up,> 1.50%,0,
2025-02-04,SNOW,176.5000,186.9800,5.9377,5.9377,up,> 1.50%,0,
2025-02-05,SNOW,184.9300,184.6700,-0.1406,0.1406,down,< 0.30%,1,2025-02-05 09:30:00
2025-02-06,SNOW,186.4300,188.5368,1.1301,1.1301,up,1.00–1.50%,0,
2025-02-07,SNOW,189.5200,186.9900,-1.3350,1.3350,down,1.00–1.50%,0,
2025-02-10,SNOW,187.3800,186.3900,-0.5283,0.5283,down,0.50–1.00%,1,2025-02-10 09:30:00
2025-02-11,SNOW,186.4800,185.6500,-0.4451,0.4451,down,0.30–0.50%,1,2025-02-11 11:00:00
2025-02-12,SNOW,184.7900,181.1300,-1.9806,1.9806,down,> 1.50%,1,2025-02-12 10:30:00
2025-02-13,SNOW,180.8200,187.4400,3.6611,3.6611,up,> 1.50%,0,
2025-02-14,SNOW,187.1000,192.3700,2.8167,2.8167,up,> 1.50%,1,2025-02-14 10:00:00
2025-02-18,SNOW,192.5300,192.0350,-0.2571,0.2571,down,< 0.30%,1,2025-02-18 09:30:00
2025-02-19,SNOW,193.8500,189.6200,-2.1821,2.1821,down,> 1.50%,1,2025-02-19 11:00:00
2025-02-20,SNOW,190.7500,185.1450,-2.9384,2.9384,down,> 1.50%,1,2025-02-20 13:05:00
2025-02-21,SNOW,187.8600,185.1904,-1.4211,1.4211,down,1.00–1.50%,0,
2025-02-24,SNOW,185.4000,175.4750,-5.3533,5.3533,down,> 1.50%,0,
2025-02-25,SNOW,178.7800,169.2500,-5.3306,5.3306,down,> 1.50%,0,
2025-02-26,SNOW,170.8000,165.8200,-2.9157,2.9157,down,> 1.50%,0,
2025-02-27,SNOW,168.1900,185.2101,10.1196,10.1196,up,> 1.50%,0,
2025-02-28,SNOW,189.3600,171.2150,-9.5823,9.5823,down,> 1.50%,0,
2025-03-03,SNOW,172.6000,180.9251,4.8233,4.8233,up,> 1.50%,0,
2025-03-04,SNOW,178.6200,171.3050,-4.0953,4.0953,down,> 1.50%,0,
2025-03-05,SNOW,170.3500,174.0800,2.1896,2.1896,up,> 1.50%,1,2025-03-05 11:55:00
2025-03-06,SNOW,174.1700,167.8300,-3.6401,3.6401,down,> 1.50%,1,2025-03-06 11:00:00
2025-03-07,SNOW,169.3300,156.7039,-7.4565,7.4565,down,> 1.50%,0,
2025-03-10,SNOW,154.9900,150.8100,-2.6969,2.6969,down,> 1.50%,1,2025-03-10 11:00:00
2025-03-11,SNOW,153.3400,149.9900,-2.1847,2.1847,down,> 1.50%,0,
2025-03-12,SNOW,146.6900,154.4600,5.2969,5.2969,up,> 1.50%,0,
2025-03-13,SNOW,155.1900,149.7006,-3.5372,3.5372,down,> 1.50%,0,
2025-03-14,SNOW,151.2100,151.9699,0.5025,0.5025,up,0.50–1.00%,1,2025-03-14 09:30:00
2025-03-17,SNOW,152.9000,155.9550,1.9980,1.9980,up,> 1.50%,0,
2025-03-18,SNOW,156.5400,153.2200,-2.1209,2.1209,down,> 1.50%,0,
2025-03-19,SNOW,154.0000,154.8000,0.5195,0.5195,up,0.50–1.00%,1,2025-03-19 09:35:00
2025-03-20,SNOW,154.7700,155.4250,0.4232,0.4232,up,0.30–0.50%,1,2025-03-20 09:30:00
2025-03-21,SNOW,154.3900,154.2045,-0.1202,0.1202,down,< 0.30%,1,2025-03-21 09:30:00
2025-03-24,SNOW,155.0400,161.5000,4.1667,4.1667,up,> 1.50%,0,
2025-03-25,SNOW,161.6500,166.3800,2.9261,2.9261,up,> 1.50%,0,
2025-03-26,SNOW,163.5700,162.7000,-0.5319,0.5319,down,0.50–1.00%,1,2025-03-26 09:30:00
2025-03-27,SNOW,162.9000,157.0150,-3.6126,3.6126,down,> 1.50%,0,
2025-03-28,SNOW,158.8200,154.8200,-2.5186,2.5186,down,> 1.50%,0,
2025-03-31,SNOW,154.9500,144.4900,-6.7506,6.7506,down,> 1.50%,0,
2025-04-01,SNOW,146.3500,146.9200,0.3895,0.3895,up,0.30–0.50%,1,2025-04-01 09:35:00
2025-04-02,SNOW,146.6800,147.6250,0.6443,0.6443,up,0.50–1.00%,1,2025-04-02 09:30:00
2025-04-03,SNOW,146.7100,145.2000,-1.0292,1.0292,down,1.00–1.50%,1,2025-04-03 11:00:00
2025-04-04,SNOW,145.1200,133.2450,-8.1829,8.1829,down,> 1.50%,0,
