streak_len,streak_bin,date,bar_num,bar_label,next_bar_ret,next_2bar_ret,rsi,vix,vix_bucket,ticker,split
4,4,2025-09-17,1,2025-09-17_B1,0.008607126330402655,0.025821378991207834,43.765631330339325,16.36,<20,SNOW,B
2,2,2025-09-22,1,2025-09-22_B1,0.00013079874433193545,-0.012687478200209386,59.129893628688805,15.45,<20,SNOW,A
2,2,2025-09-23,2,2025-09-23_B2,-0.0016547406082290006,-0.004651162790697639,50.3803561628745,16.1,<20,SNOW,A
3,3,2025-09-24,1,2025-09-24_B1,-0.0030013887022353066,-0.006361152174886833,49.85190392014337,16.64,<20,SNOW,A
4,4,2025-09-24,2,2025-09-24_B2,-0.003369877785765636,-0.004133716750539252,48.85261721509512,16.64,<20,SNOW,A
5,5,2025-09-25,1,2025-09-25_B1,-0.0007664217122763442,0.005680537396871155,47.69996687803611,16.18,<20,SNOW,B
6,6,2025-09-25,2,2025-09-25_B2,0.006451903988449769,0.013896408590507186,47.426813838831684,16.18,<20,SNOW,B
2,2,2025-10-03,2,2025-10-03_B2,0.038917953298455946,0.03185742843775246,61.88599325638078,16.63,<20,SNOW,A
2,2,2025-10-07,1,2025-10-07_B1,0.0011087420042643536,0.06208955223880598,55.10278431426585,16.37,<20,SNOW,A
2,2,2025-10-10,2,2025-10-10_B2,0.015319816657719818,0.02118346616013554,56.09764448741058,16.43,<20,SNOW,A
2,2,2025-10-14,2,2025-10-14_B2,0.003862607467707681,0.00037380072268141133,52.59396930053713,19.03,<20,SNOW,B
2,2,2025-10-17,1,2025-10-17_B1,0.006059846205282467,0.025576730190571734,50.081233466149804,25.31,>=25,SNOW,A
2,2,2025-10-22,1,2025-10-22_B1,0.005491990846681894,0.04056584148117329,48.875474158358436,17.87,<20,SNOW,A
2,2,2025-10-31,1,2025-10-31_B1,0.026852405138930377,0.036002390200179216,65.16697302763072,16.91,<20,SNOW,A
2,2,2025-11-04,1,2025-11-04_B1,0.0018491961657483927,0.004641859763000835,54.42770410024044,17.17,<20,SNOW,A
2,2,2025-11-07,1,2025-11-07_B1,0.0044711097523693665,0.027973096912259222,49.21805019180497,19.5,<20,SNOW,B
2,2,2025-11-12,1,2025-11-12_B1,0.0007794521564842236,-0.04903125231979822,56.84305563957455,17.28,<20,SNOW,A
2,2,2025-11-17,1,2025-11-17_B1,-0.004999015941743791,0.0038181460342452227,38.21106168970676,19.83,<20,SNOW,B
3,3,2025-11-17,2,2025-11-17_B2,0.008861460558588531,0.006210934409367803,36.87845538382567,19.83,<20,SNOW,B
2,2,2025-11-19,1,2025-11-19_B1,0.004806546436799792,-0.001430046873758694,36.95766007034084,24.69,20-25,SNOW,A
2,2,2025-11-20,2,2025-11-20_B2,-0.0522507052618668,-0.04223394251604731,30.456448977664976,23.66,20-25,SNOW,B
3,3,2025-11-21,1,2025-11-21_B1,0.010569000474526503,0.05004098183857467,22.16136935363818,26.42,>=25,SNOW,A
2,2,2025-12-04,2,2025-12-04_B2,-0.02981768614755495,-0.025472823308911187,35.41757230963887,16.08,<20,SNOW,A
3,3,2025-12-05,1,2025-12-05_B1,0.004478398314014797,-0.005927291886195971,31.675747909409296,15.78,<20,SNOW,A
2,2,2025-12-08,2,2025-12-08_B2,-0.011362627607634275,-0.011362627607634275,30.893440372447955,15.41,<20,SNOW,A
3,3,2025-12-09,1,2025-12-09_B1,0.0,-0.026488282302235815,29.47384104832716,16.66,<20,SNOW,B
2,2,2025-12-10,2,2025-12-10_B2,0.016808274842999568,0.01842445511636502,26.10382134408347,16.93,<20,SNOW,B
2,2,2025-12-12,2,2025-12-12_B2,-0.01871302114387934,-0.01261294317295785,30.181754475997636,14.85,<20,SNOW,A
3,3,2025-12-15,1,2025-12-15_B1,0.006216405702266944,0.019397055386772638,27.38602998270062,15.74,<20,SNOW,B
2,2,2025-12-31,1,2025-12-31_B1,-0.0069740059777193735,-0.028348881441898337,43.08491274546616,14.33,<20,SNOW,A
3,3,2025-12-31,2,2025-12-31_B2,-0.021524990879241146,-0.011856986501276881,40.59229358401171,14.33,<20,SNOW,B
4,4,2026-01-02,1,2026-01-02_B1,0.009880686055182721,0.04404362416107377,34.083747151296706,14.95,<20,SNOW,B
2,2,2026-01-07,2,2026-01-07_B2,-0.0323492866018252,-0.04109002099490113,62.38922644613818,14.75,<20,SNOW,A
3,3,2026-01-08,1,2026-01-08_B1,-0.009032943676939392,-0.024796315975912125,50.24036293646188,15.38,<20,SNOW,B
4,4,2026-01-08,2,2026-01-08_B2,-0.015907059874888302,-0.021045576407506737,47.54628273864933,15.38,<20,SNOW,A
5,5,2026-01-09,1,2026-01-09_B1,-0.005221576462041435,0.0009989102796948732,43.19337551756133,15.45,<20,SNOW,A
6,6,2026-01-09,2,2026-01-09_B2,0.006253137979825663,0.004929481035190945,41.86017222198683,15.45,<20,SNOW,A
2,2,2026-01-13,1,2026-01-13_B1,0.0061505934361634354,-0.010138868867425946,31.536843658046948,15.12,<20,SNOW,A
2,2,2026-01-20,1,2026-01-20_B1,-0.005496624879460052,-0.006557377049180394,37.43004057354829,15.86,<20,SNOW,A
3,3,2026-01-20,2,2026-01-20_B2,-0.0010666149520023216,0.0008726849607292099,36.29943239593344,15.86,<20,SNOW,A
4,4,2026-01-21,1,2026-01-21_B1,0.0019413706076490279,0.013880799844690418,36.0729802910435,20.09,20-25,SNOW,B
2,2,2026-01-23,2,2026-01-23_B2,0.015308312270494577,0.008202584767990838,43.334493586074075,15.64,<20,SNOW,A
2,2,2026-01-29,1,2026-01-29_B1,-0.009587680079483392,-0.017883755588673732,35.54818441040369,16.35,<20,SNOW,B
3,3,2026-01-29,2,2026-01-29_B2,-0.008376385614686342,-0.03355570045643776,33.89194883388264,16.35,<20,SNOW,A
4,4,2026-01-30,1,2026-01-30_B1,-0.02539200809307022,-0.02660596863935251,32.48172635340933,16.88,<20,SNOW,A
5,5,2026-01-30,2,2026-01-30_B2,-0.0012455885405854737,-0.010276105459829864,28.625863198952374,16.88,<20,SNOW,A
6,6,2026-02-02,1,2026-02-02_B1,-0.009041779255872007,-0.11161920598628139,28.451968224163167,17.44,<20,SNOW,B
7,7,2026-02-02,2,2026-02-02_B2,-0.10351337178814883,-0.0005243838489774217,27.163604384265668,17.44,<20,SNOW,A
8,8,2026-02-03,1,2026-02-03_B1,0.11488067384183426,0.010177819372952625,17.48841827989061,16.34,<20,SNOW,B
2,2,2026-02-04,2,2026-02-04_B2,-0.05859649122807024,-0.039766081871345095,31.012091235913047,18.0,<20,SNOW,A
3,3,2026-02-05,1,2026-02-05_B1,0.020002484780718095,0.012734501180270913,27.31108949101491,18.64,<20,SNOW,A
2,2,2026-02-11,1,2026-02-11_B1,0.01159895892271123,-0.035192938780128996,43.31730585492789,17.79,<20,SNOW,A
2,2,2026-02-20,2,2026-02-20_B2,-0.09526568928550733,-0.08645766935156741,42.73327039983727,20.23,20-25,SNOW,A
3,3,2026-02-23,1,2026-02-23_B1,0.009735476846217962,0.03541920194709538,32.41188104094924,19.09,<20,SNOW,A
2,2,2026-03-03,2,2026-03-03_B2,0.02063971031985526,0.014544357272178787,43.593468139996205,21.44,20-25,SNOW,A
2,2,2026-03-09,1,2026-03-09_B1,0.017754772638726702,-0.015417153670618257,57.24720967542425,29.49,>=25,SNOW,B
2,2,2026-03-10,2,2026-03-10_B2,0.024710380642584105,0.023626091422701678,50.79991670687223,25.5,>=25,SNOW,A
2,2,2026-03-12,1,2026-03-12_B1,-0.0030942334739803732,0.006807313642756725,52.99316357246395,24.23,20-25,SNOW,A
3,3,2026-03-12,2,2026-03-12_B2,0.009932279909706656,0.008239277652370248,52.25869142522528,24.23,20-25,SNOW,A
2,2,2026-03-16,1,2026-03-16_B1,-0.008133780786075916,-0.001649507991581776,49.75873815643918,,>=25,SNOW,A
3,3,2026-03-16,2,2026-03-16_B2,0.006537446954926108,0.0004014221814427869,47.74000852651669,,>=25,SNOW,B
2,2,2025-02-05,2,2025-02-05_B2,-0.016923605785757818,-0.010207049739535165,,,>=25,TSLA,B
3,3,2025-02-06,1,2025-02-06_B1,0.006832181187293274,-0.006105925706754127,,,>=25,TSLA,B
2,2,2025-02-07,2,2025-02-07_B2,-0.004260145508866138,-0.030014661539738367,,,>=25,TSLA,B
3,3,2025-02-10,1,2025-02-10_B1,-0.025864703431032095,-0.0840394499236005,,,>=25,TSLA,A
4,4,2025-02-10,2,2025-02-10_B2,-0.05971937029431896,-0.06274241387177733,,,>=25,TSLA,A
5,5,2025-02-11,1,2025-02-11_B1,-0.0032150439793751967,0.046193509250834146,,15.81,<20,TSLA,B
6,6,2025-02-11,2,2025-02-11_B2,0.0495679162609543,0.023795034079844186,,15.81,<20,TSLA,B
2,2,2025-02-20,1,2025-02-20_B1,0.0026312066770406194,-0.03771396237091522,45.24253346035617,15.27,<20,TSLA,B
2,2,2025-02-21,2,2025-02-21_B2,0.0021919431279619436,-0.021415876777251236,36.720299122530854,15.66,<20,TSLA,A
2,2,2025-02-25,1,2025-02-25_B1,0.0003637806733250005,-0.029565447450228183,23.98809961212166,18.98,<20,TSLA,B
2,2,2025-02-26,2,2025-02-26_B2,0.0014438447523119253,-0.030698889614630985,21.155976636134,19.43,<20,TSLA,B
2,2,2025-03-03,2,2025-03-03_B2,-0.04789662195378885,-0.04491186178804679,26.710106566256314,19.63,<20,TSLA,A
3,3,2025-03-04,1,2025-03-04_B1,0.0031349118536550223,0.004757689754370512,22.676479485037746,22.78,20-25,TSLA,B
2,2,2025-03-10,2,2025-03-10_B2,0.007880752949653246,0.03800774565432765,17.09514795820604,23.37,20-25,TSLA,B
2,2,2025-03-13,1,2025-03-13_B1,0.019570466387088595,0.05057821832507306,32.65161101468149,24.23,20-25,TSLA,A
2,2,2025-03-18,2,2025-03-18_B2,0.039338300514458066,0.04545857725740642,32.53741728592571,20.51,20-25,TSLA,A
2,2,2025-03-28,1,2025-03-28_B1,0.0009875417806139767,-0.034298085688240554,50.590308226058234,18.69,<20,TSLA,A
2,2,2025-04-03,1,2025-04-03_B1,-0.004249291784702499,-0.1016102579394661,51.26234694417683,21.51,20-25,TSLA,B
3,3,2025-04-03,2,2025-04-03_B2,-0.09777644680691763,-0.10406528412068572,50.666541030999866,21.51,20-25,TSLA,B
4,4,2025-04-04,1,2025-04-04_B1,-0.006970375902414765,-0.032569911210688,39.374460951078234,30.02,>=25,TSLA,A
5,5,2025-04-04,2,2025-04-04_B2,-0.025779226205398246,-0.02515250271580183,38.77586336396066,30.02,>=25,TSLA,A
6,6,2025-04-07,1,2025-04-07_B1,0.0006433074580778217,-0.015096281682892234,36.57656656412499,45.31,>=25,TSLA,A
2,2,2025-04-08,2,2025-04-08_B2,0.11187832836898633,0.22754761260041514,32.4063994537742,46.98,>=25,TSLA,A
2,2,2025-04-16,2,2025-04-16_B2,-0.009149244462844165,-4.13992962120444e-05,45.02445150221339,30.12,>=25,TSLA,B
3,3,2025-04-17,1,2025-04-17_B1,0.00919194451408034,-0.06634912676527115,44.06374639062793,32.64,>=25,TSLA,B
2,2,2025-04-28,1,2025-04-28_B1,0.033886658710354074,0.030342483092835652,60.1058977679415,24.84,20-25,TSLA,A
2,2,2025-05-05,1,2025-05-05_B1,-0.0009626354820309421,-0.024101540216771217,55.278497243280015,22.68,20-25,TSLA,B
3,3,2025-05-05,2,2025-05-05_B2,-0.02316120052817513,-0.017772384996966425,55.121609049705214,22.68,20-25,TSLA,A
4,4,2025-05-06,1,2025-05-06_B1,0.005516586292561708,0.0060280578693554625,51.34908222811429,23.64,20-25,TSLA,A
2,2,2025-05-15,2,2025-05-15_B2,0.014997228138768085,0.020628483062468977,75.07473665200203,18.62,<20,TSLA,B
2,2,2025-05-19,2,2025-05-19_B2,0.02465416898195539,0.0053519726259760305,69.67907951161122,17.24,<20,TSLA,B
2,2,2025-05-21,1,2025-05-21_B1,-0.004345238095238034,0.0261309523809523,60.48163853175671,18.09,<20,TSLA,B
3,3,2025-05-21,2,2025-05-21_B2,0.03060919471513108,0.019250313863812988,59.33353350043532,18.09,<20,TSLA,B
2,2,2025-05-28,2,2025-05-28_B2,0.011767342821920846,0.0040905525047629145,64.57930194022596,18.96,<20,TSLA,B
2,2,2025-05-30,1,2025-05-30_B1,-0.007520523566220807,-0.02919226132384183,56.06095273482912,19.18,<20,TSLA,A
3,3,2025-05-30,2,2025-05-30_B2,-0.0218359555761222,-0.008850069412309123,54.152058984517225,19.18,<20,TSLA,A
4,4,2025-06-02,1,2025-06-02_B1,0.013275775405812984,0.04810620620324662,48.9766928283283,18.57,<20,TSLA,B
2,2,2025-06-04,1,2025-06-04_B1,-0.0019527729375714536,-0.0916601574235414,45.52795789474281,17.69,<20,TSLA,B
3,3,2025-06-04,2,2025-06-04_B2,-0.08988290539116811,-0.14292164594684076,45.18923714547015,17.69,<20,TSLA,B
4,4,2025-06-05,1,2025-06-05_B1,-0.05827683148668762,-0.007574003638167753,33.03149371904327,17.61,<20,TSLA,B
5,5,2025-06-05,2,2025-06-05_B2,0.053840480455168,0.03652583148948118,28.20867028297205,17.61,<20,TSLA,A
2,2,2025-06-12,1,2025-06-12_B1,-0.018179581039096768,0.021747823679596576,49.87878945025277,17.26,<20,TSLA,A
3,3,2025-06-12,2,2025-06-12_B2,0.04066670844037853,0.01933078513691339,47.04328307412093,17.26,<20,TSLA,A
2,2,2025-06-17,1,2025-06-17_B1,-0.007219536694080016,0.010703747881223006,46.3601518685792,19.11,<20,TSLA,B
3,3,2025-06-17,2,2025-06-17_B2,0.01805362337169608,0.018401416466422318,45.249134535638916,19.11,<20,TSLA,A
2,2,2025-06-24,1,2025-06-24_B1,-0.0051425899953248914,-0.04458859280037398,57.668165791279094,19.83,<20,TSLA,B
3,3,2025-06-24,2,2025-06-24_B2,-0.039649906015037595,-0.03785831766917306,56.54646482777891,19.83,<20,TSLA,A
4,4,2025-06-25,1,2025-06-25_B1,0.001865557526454085,0.006208330784757393,48.7186276306459,17.48,<20,TSLA,A
2,2,2025-06-27,1,2025-06-27_B1,-0.002157164869029241,-0.014483821263482246,47.18206737027273,16.59,<20,TSLA,B
3,3,2025-06-27,2,2025-06-27_B2,-0.012353304508956145,-0.019054972205064902,46.733251967058514,16.59,<20,TSLA,A
4,4,2025-06-30,1,2025-06-30_B1,-0.0067854909318324445,-0.05534709193245775,44.148868246965144,16.32,<20,TSLA,B
5,5,2025-06-30,2,2025-06-30_B2,-0.048893366495608014,-0.05326952743758466,42.76713077873157,16.32,<20,TSLA,A
6,6,2025-07-01,1,2025-07-01_B1,-0.004601125455147445,0.044455478318437436,34.4558904182373,16.73,<20,TSLA,A
7,7,2025-07-01,2,2025-07-01_B2,0.0492833627082571,0.049682418276745036,33.82233108656325,16.73,<20,TSLA,A
2,2,2025-07-03,2,2025-07-03_B2,-0.07172216026764393,-0.063214911581966,44.30056047506933,16.64,<20,TSLA,A
3,3,2025-07-07,1,2025-07-07_B1,0.009164550010297303,0.03497631633143406,32.896389529573,16.38,<20,TSLA,A
2,2,2025-07-09,1,2025-07-09_B1,0.004550393914697008,0.025162999185003965,37.3142802403896,16.81,<20,TSLA,A
2,2,2025-07-15,2,2025-07-15_B2,0.03070881349385168,0.03547286422455411,48.73037938292868,17.2,<20,TSLA,A
2,2,2025-07-17,2,2025-07-17_B2,0.025675548736575095,0.03187525440711403,54.87088940244669,17.16,<20,TSLA,A
2,2,2025-07-29,1,2025-07-29_B1,0.0029958806640868166,-0.008020222194482566,50.29879118966358,15.03,<20,TSLA,B
2,2,2025-07-31,2,2025-07-31_B2,-0.01606152049060641,-0.018105714007592668,41.70440955657746,15.48,<20,TSLA,A
3,3,2025-08-01,1,2025-08-01_B1,-0.002077562326869791,0.017313019390581715,38.59957490511722,16.72,<20,TSLA,A
4,4,2025-08-01,2,2025-08-01_B2,0.019430950728660638,0.022107663329037366,38.2096778901611,16.72,<20,TSLA,B
2,2,2025-08-12,1,2025-08-12_B1,0.005667227486053186,0.007999055462085597,65.69905759545837,16.25,<20,TSLA,A
2,2,2025-08-14,1,2025-08-14_B1,0.004820936639118498,-0.00916277398490838,57.87000207205425,14.49,<20,TSLA,B
2,2,2025-08-15,2,2025-08-15_B2,0.012613430127041617,0.013762855414397925,53.48644285796024,14.83,<20,TSLA,B
2,2,2025-08-19,2,2025-08-19_B2,-0.02508198712498479,-0.01639742499696337,50.79105856488413,14.99,<20,TSLA,B
3,3,2025-08-20,1,2025-08-20_B1,0.00890799227558716,-0.005294960443530769,42.36018279079055,15.57,<20,TSLA,B
2,2,2025-08-27,2,2025-08-27_B2,-0.017225592308572846,-0.010243790774865631,64.19523201326535,14.62,<20,TSLA,A
3,3,2025-08-28,1,2025-08-28_B1,0.007104175158679316,-0.028300238746870002,57.038456593278795,14.85,<20,TSLA,B
2,2,2025-09-02,2,2025-09-02_B2,0.03761726933236174,0.014178583356104125,43.64956223579964,15.36,<20,TSLA,A
2,2,2025-09-08,1,2025-09-08_B1,-0.002964625967820941,-0.0015542699248770125,57.123527619535885,15.18,<20,TSLA,B
3,3,2025-09-08,2,2025-09-08_B2,0.001414549653579703,0.0018475750577368454,56.16251380963219,15.18,<20,TSLA,A
2,2,2025-09-18,2,2025-09-18_B2,0.016561059907834182,0.022153417818740445,70.86830596336029,15.72,<20,TSLA,B
2,2,2025-09-23,2,2025-09-23_B2,0.03212549608998898,0.039781133316112056,68.3506048699192,16.1,<20,TSLA,B
2,2,2025-09-25,2,2025-09-25_B2,0.023345384088277677,0.04066539070437853,59.220403395448145,16.18,<20,TSLA,A
2,2,2025-10-02,2,2025-10-02_B2,-0.03447484918687072,-0.014060600500034525,54.89527236089222,16.29,<20,TSLA,B
3,3,2025-10-03,1,2025-10-03_B1,0.02114315579417489,0.06620896089703997,47.090267023517534,16.63,<20,TSLA,B
2,2,2025-10-07,2,2025-10-07_B2,0.00653775960450016,0.013237230577309626,50.55861661445678,16.37,<20,TSLA,B
2,2,2025-10-10,2,2025-10-10_B2,0.038086480993055415,0.0547583903985288,41.946735152465926,16.43,<20,TSLA,A
2,2,2025-10-14,2,2025-10-14_B2,-0.0013278974956319003,0.013838089691322069,49.348200963186486,19.03,<20,TSLA,A
3,3,2025-10-15,1,2025-10-15_B1,0.015186152841280188,0.0055285994214799026,49.07244312197465,20.81,20-25,TSLA,B
2,2,2025-10-16,2,2025-10-16_B2,0.018619627607447894,0.024942834476643794,48.81613227363666,20.64,20-25,TSLA,B
2,2,2025-10-21,2,2025-10-21_B2,-0.02164971751412426,-0.00854237288135587,55.12346148553127,18.23,<20,TSLA,A
3,3,2025-10-22,1,2025-10-22_B1,0.013397394437771439,0.030559918691675046,48.75467906768149,17.87,<20,TSLA,B
2,2,2025-10-24,2,2025-10-24_B2,0.056151274068949666,0.043122333679234515,48.17993535071792,17.3,<20,TSLA,B
2,2,2025-10-29,1,2025-10-29_B1,0.005381263616557793,-0.02858387799564271,58.71644649224576,16.42,<20,TSLA,B
2,2,2025-10-30,2,2025-10-30_B2,0.010840662712211045,0.03749914774664212,47.57675534647229,16.92,<20,TSLA,B
2,2,2025-11-04,2,2025-11-04_B2,0.03090741282668879,0.04056457240618594,48.03919891485479,17.17,<20,TSLA,B
2,2,2025-11-06,2,2025-11-06_B2,-0.03653807356929908,-0.03750196139965483,48.41196061774629,18.01,<20,TSLA,A
3,3,2025-11-07,1,2025-11-07_B1,-0.0010004420557921101,0.034317489123100904,41.7446854641245,19.5,<20,TSLA,B
4,4,2025-11-07,2,2025-11-07_B2,0.03535330010713123,0.036983557687828954,41.58199333370435,19.5,<20,TSLA,B
2,2,2025-11-12,2,2025-11-12_B2,-0.07485426295375902,-0.06649325312957242,43.22165475075951,17.28,<20,TSLA,B
3,3,2025-11-13,1,2025-11-13_B1,0.009037505648441089,0.019054074408796588,32.13598939647753,17.51,<20,TSLA,A
2,2,2025-11-18,1,2025-11-18_B1,-0.007027963375402207,-0.009552091066567715,37.42466295773927,22.38,20-25,TSLA,A
3,3,2025-11-18,2,2025-11-18_B2,-0.002541992722922748,0.007052783731246534,36.33691697378874,22.38,20-25,TSLA,B
4,4,2025-11-19,1,2025-11-19_B1,0.009619228462922161,0.012367579452328574,35.932965528288506,24.69,20-25,TSLA,B
2,2,2025-11-21,1,2025-11-21_B1,-0.008716805189539828,0.060713561727143824,34.77681072287976,26.42,>=25,TSLA,B
3,3,2025-11-21,2,2025-11-21_B2,0.07004089979550111,0.06728016359918199,33.27486504538186,26.42,>=25,TSLA,A
2,2,2025-12-08,1,2025-12-08_B1,0.005374745557258116,0.030418772728312223,53.329851947337026,15.41,<20,TSLA,B
2,2,2025-12-17,2,2025-12-17_B2,0.04584760273972606,0.034674657534246554,58.00135621912346,16.48,<20,TSLA,A
2,2,2025-12-19,1,2025-12-19_B1,-0.0006857285346188681,0.027844734436040183,61.752983550311534,16.87,<20,TSLA,B
3,3,2025-12-19,2,2025-12-19_B2,0.028550040548127428,0.016344014472562344,61.530817666897434,16.87,<20,TSLA,A
2,2,2025-12-23,1,2025-12-23_B1,0.0004738555358688413,-0.001977831801887139,60.589958801177495,14.08,<20,TSLA,A
2,2,2025-12-24,2,2025-12-24_B2,-0.011313898752993679,-0.01891155339004052,59.77178422743618,14.0,<20,TSLA,B
3,3,2025-12-26,1,2025-12-26_B1,-0.007684597393919159,-0.03088456398262617,55.50245280008191,13.47,<20,TSLA,A
4,4,2025-12-26,2,2025-12-26_B2,-0.02337962962962966,-0.03278619528619525,52.776274098716215,13.47,<20,TSLA,A
5,5,2025-12-29,1,2025-12-29_B1,-0.009631752461806914,-0.007735568531965729,45.50872843881273,13.6,<20,TSLA,A
6,6,2025-12-29,2,2025-12-29_B2,0.0019146251251033364,-0.011291936817370866,42.946293330596944,13.6,<20,TSLA,A
2,2,2026-01-02,1,2026-01-02_B1,-0.000684306569342962,0.03720346715328468,31.99372599604432,14.95,<20,TSLA,A
3,3,2026-01-02,2,2026-01-02_B2,0.03791371832914849,0.031020314996576065,31.859651157252955,14.95,<20,TSLA,A
2,2,2026-01-06,1,2026-01-06_B1,0.007446189645142498,0.01535776614310651,33.80556949967857,14.9,<20,TSLA,B
2,2,2026-01-13,1,2026-01-13_B1,-0.0005810964843662493,-0.024629550991216463,48.017077521116825,15.12,<20,TSLA,B
3,3,2026-01-13,2,2026-01-13_B2,-0.024062437104456897,-0.01768902207214264,47.83548592472025,15.12,<20,TSLA,B
4,4,2026-01-14,1,2026-01-14_B1,0.006530556128411278,0.015650420476157705,40.935832771619225,15.98,<20,TSLA,B
2,2,2026-01-20,1,2026-01-20_B1,-0.01304173827067497,0.0020480708114597908,35.57345716670524,15.86,<20,TSLA,A
3,3,2026-01-20,2,2026-01-20_B2,0.015289206917113954,0.029123434704830004,32.911909755941224,15.86,<20,TSLA,B
2,2,2026-01-26,2,2026-01-26_B2,-0.005560661764705919,-0.009857536764705799,45.487154545900545,16.09,<20,TSLA,A
3,3,2026-01-27,1,2026-01-27_B1,-0.004320902074957132,0.004713711354498869,44.02243470434821,16.15,<20,TSLA,A
4,4,2026-01-27,2,2026-01-27_B2,0.009073820519365918,0.0012763686152559804,42.873576494889036,16.15,<20,TSLA,B
2,2,2026-01-29,1,2026-01-29_B1,-0.012801062014033703,0.03041437511852845,38.06136330327162,16.35,<20,TSLA,A
3,3,2026-01-29,2,2026-01-29_B2,0.043775814042839346,0.03405052348477573,35.2701061239126,16.35,<20,TSLA,A
2,2,2026-02-02,1,2026-02-02_B1,-0.010626070230583448,0.00021111397809100182,44.12643723353253,17.44,<20,TSLA,A
3,3,2026-02-02,2,2026-02-02_B2,0.010953577694532706,0.010408269714069048,41.66968287829081,17.44,<20,TSLA,A
2,2,2026-02-04,1,2026-02-04_B1,0.00011878741803670856,-0.03271405492730219,41.73266128181668,18.0,<20,TSLA,A
2,2,2026-02-05,2,2026-02-05_B2,0.02523579538270908,0.017498166738311272,29.624317361407606,18.64,<20,TSLA,B
2,2,2026-02-17,1,2026-02-17_B1,0.0030530995066191196,0.011040007815934692,41.77197171528381,20.6,20-25,TSLA,B
2,2,2026-02-19,1,2026-02-19_B1,0.004636634291571171,-0.0009273268583142064,42.67210190957256,19.62,<20,TSLA,A
2,2,2026-03-03,2,2026-03-03_B2,0.029132152414935514,0.03494329042946343,37.46216054413953,21.44,20-25,TSLA,A
2,2,2026-03-06,2,2026-03-06_B2,-0.019038733104700452,0.0052451079281823285,43.09665752813538,23.75,20-25,TSLA,A
3,3,2026-03-09,1,2026-03-09_B1,0.024755147682578842,0.03686280558340411,38.62294671842575,29.49,>=25,TSLA,B
2,2,2026-03-12,1,2026-03-12_B1,-0.012228362799769903,-0.012178349045987658,47.168391228546334,24.23,20-25,TSLA,A
3,3,2026-03-12,2,2026-03-12_B2,5.0632911392359015e-05,-0.009696202531645529,44.11738133993692,24.23,20-25,TSLA,A
2,2,2026-03-18,2,2026-03-18_B2,,,43.50756270647576,,>=25,TSLA,B
2,2,2025-02-07,2,2025-02-07_B2,0.007374268718352097,0.008308342756010018,,,>=25,TSM,B
2,2,2025-02-12,2,2025-02-12_B2,-0.024551927326295114,-0.022145838448318286,53.48679492790643,16.02,<20,TSM,A
3,3,2025-02-13,1,2025-02-13_B1,0.002466649886735367,-0.013340045305814275,37.62781963835142,15.89,<20,TSM,A
2,2,2025-02-24,2,2025-02-24_B2,-0.012422031927265008,-0.012157733375621161,28.011367813188144,18.21,<20,TSM,A
3,3,2025-02-25,1,2025-02-25_B1,0.0002676229727558901,0.02049991971310809,25.2178788327642,18.98,<20,TSM,B
2,2,2025-02-27,2,2025-02-27_B2,-0.011078782452999047,-0.0027976723366159354,25.141275897647446,19.1,<20,TSM,A
3,3,2025-02-28,1,2025-02-28_B1,0.008373882539323241,-0.03021387348647733,23.637213034028477,21.13,20-25,TSM,B
2,2,2025-03-03,2,2025-03-03_B2,0.038398501521891844,0.03997892765160375,21.748457956429803,19.63,<20,TSM,A
2,2,2025-03-06,2,2025-03-06_B2,-0.013592121177215834,0.0067384668548062885,33.989354806153045,21.93,20-25,TSM,B
3,3,2025-03-07,1,2025-03-07_B1,0.02061073159339056,-0.022070415133998954,31.862727941398873,24.87,20-25,TSM,A
2,2,2025-03-13,1,2025-03-13_B1,0.00385299347954953,0.01422643746295202,38.12833329957477,24.23,20-25,TSM,B
2,2,2025-03-25,1,2025-03-25_B1,0.005100610952300861,-0.044111877136931814,55.155199816750766,17.48,<20,TSM,B
2,2,2025-04-03,1,2025-04-03_B1,-0.010846124571863555,-0.08328047697577062,32.143666346268006,21.51,20-25,TSM,B
3,3,2025-04-03,2,2025-04-03_B2,-0.07322859890990695,-0.06809874959923037,30.5915152999261,21.51,20-25,TSM,B
4,4,2025-04-04,1,2025-04-04_B1,0.005535183006988247,6.918978758728917e-05,22.705948757593674,30.02,>=25,TSM,B
2,2,2025-04-08,2,2025-04-08_B2,0.04620768461648335,0.12269675760605611,21.236505382988184,46.98,>=25,TSM,B
2,2,2025-04-16,2,2025-04-16_B2,0.005519718028862034,-0.0012635499102214387,42.801491466694735,30.12,>=25,TSM,B
2,2,2025-04-21,1,2025-04-21_B1,0.0069420578733932975,0.02845556395628556,37.531279765443564,29.65,>=25,TSM,A
2,2,2025-04-28,1,2025-04-28_B1,0.015827157392287464,0.025938952392915434,54.37620540057128,24.84,20-25,TSM,A
2,2,2025-05-05,2,2025-05-05_B2,-0.01899965663271158,-0.023577887146617856,66.70301816770754,22.68,20-25,TSM,A
3,3,2025-05-06,1,2025-05-06_B1,-0.004666900011667151,-0.0015167425037918034,60.231244928216555,23.64,20-25,TSM,B
4,4,2025-05-06,2,2025-05-06_B2,0.0031649279099753374,0.012835540968233488,58.75201010160017,23.64,20-25,TSM,A
2,2,2025-05-15,2,2025-05-15_B2,-0.0018702270247805788,-0.0005714582575718928,74.51915415006033,18.62,<20,TSM,B
