date,ticker,timestamp,direction,rsi,rsi_slope,rsi_phase_score,phase,zone,fwd_15m,fwd_30m,fwd_60m,fwd_eod
2025-05-05,AAPL,2025-05-05 09:30:00,SHORT,27.65,-4.9671,0.3039,S5,1,0.013631,0.015722,0.021296,-0.001969
2025-05-05,AAPL,2025-05-05 11:10:00,LONG,62.92,10.5301,0.7558,L4,2,-0.003,-0.002902,-0.003393,-0.004672
2025-05-05,AAPL,2025-05-05 13:40:00,SHORT,45.92,-2.0872,0.9257,S3,3,-0.000247,-0.000643,0.00168,-0.000247
2025-05-06,AAPL,2025-05-06 13:50:00,LONG,53.23,1.4327,0.8696,L3,3,0.001573,-0.00066,-0.001573,-0.00066
2025-05-06,AAPL,2025-05-06 14:50:00,SHORT,41.4,-2.8199,0.8799,S4,4,-0.001372,-0.000966,-0.000966,-0.000915
2025-05-06,AAPL,2025-05-06 15:00:00,LONG,53.62,0.9172,0.7672,L3,5,-0.001217,-0.002283,0.002894,-0.001065
2025-05-06,AAPL,2025-05-06 15:10:00,SHORT,46.15,1.1377,0.1679,S6,5,0.000254,0.001016,-0.003004,-0.000254
2025-05-07,AAPL,2025-05-07 09:30:00,LONG,67.64,5.8529,0.5335,L5,1,-0.003027,-0.001813,0.002014,0.007584
2025-05-07,AAPL,2025-05-07 15:05:00,SHORT,38.62,-2.9572,0.8037,S4,5,-0.000653,0.001154,0.016223,5e-05
2025-05-08,AAPL,2025-05-08 11:15:00,LONG,61.19,4.2836,0.8182,L4,2,-0.000101,0.000557,0.001164,-0.004757
2025-05-08,AAPL,2025-05-08 14:15:00,SHORT,37.27,-5.4223,0.7631,S4,4,0.000962,0.00076,0.000253,0.004101
2025-05-09,AAPL,2025-05-09 09:30:00,LONG,73.02,9.4133,0.2762,L5,1,-0.00452,-0.000524,-0.010317,-0.007621
2025-05-09,AAPL,2025-05-09 10:35:00,SHORT,40.34,-3.4414,0.8609,S4,2,-0.002655,-0.001707,-0.001504,-0.004399
2025-05-09,AAPL,2025-05-09 12:55:00,LONG,55.29,0.656,0.6826,L4,3,0.000861,0.000608,0.001215,0.001469
2025-05-09,AAPL,2025-05-09 14:30:00,SHORT,26.1,-9.8582,0.2419,S5,4,-0.00239,-0.002796,-0.00422,-0.005542
2025-05-09,AAPL,2025-05-09 15:30:00,LONG,55.48,1.9069,0.8972,L4,5,0.000608,0.054442,0.058173,0.001316
2025-05-12,AAPL,2025-05-12 14:30:00,SHORT,44.72,-2.4153,0.9276,S4,4,0.000333,0.001332,-0.002046,-0.002189
2025-05-12,AAPL,2025-05-12 15:45:00,LONG,53.6,-0.7482,0.2456,L6,5,-0.000258,-0.008538,0.000237,-4.7e-05
2025-05-13,AAPL,2025-05-13 09:35:00,SHORT,34.14,-3.929,0.6215,S5,1,-0.001628,-0.005147,-0.008888,-0.004685
2025-05-13,AAPL,2025-05-13 10:20:00,LONG,52.19,1.8994,0.9283,L3,2,0.003365,0.003104,-0.005379,-0.000815
2025-05-13,AAPL,2025-05-13 11:05:00,SHORT,35.9,-5.7696,0.706,S4,2,-0.001532,-0.000766,0.000766,-0.006128
2025-05-13,AAPL,2025-05-13 14:00:00,LONG,55.88,2.0172,0.8996,L4,4,0.002056,0.001195,0.001912,0.004829
2025-05-14,AAPL,2025-05-14 11:15:00,SHORT,46.18,-2.5995,0.9504,S3,2,0.000426,0.000284,0.001089,-0.001562
2025-05-14,AAPL,2025-05-14 13:35:00,LONG,55.93,1.9146,0.8916,L4,3,-0.000757,0.000851,0.001561,0.000851
2025-05-15,AAPL,2025-05-15 09:30:00,SHORT,35.47,-2.1295,0.6592,S4,1,0.003519,0.006509,0.005148,0.008925
2025-05-15,AAPL,2025-05-15 14:20:00,LONG,60.16,4.4102,0.8504,L4,4,-0.000143,-0.001049,-0.002194,-0.002099
2025-05-15,AAPL,2025-05-15 15:10:00,SHORT,36.14,-3.7518,0.714,S4,5,-0.000239,-0.001866,-0.008644,-0.001196
2025-05-15,AAPL,2025-05-15 15:40:00,LONG,49.96,2.0145,0.9479,L3,5,-0.000669,0.006765,0.007331,-0.000669
2025-05-15,AAPL,2025-05-15 15:45:00,SHORT,47.63,0.4877,0.318,S6,5,-0.009528,-0.007813,-0.005454,0.000143
2025-05-16,AAPL,2025-05-16 09:30:00,LONG,74.18,4.7748,0.2317,L5,1,-0.001699,-0.0008,-0.007834,3e-05
2025-05-16,AAPL,2025-05-16 10:40:00,SHORT,39.54,-2.7654,0.8297,S4,2,-0.001811,-0.010181,-0.009751,-0.009751
2025-05-16,AAPL,2025-05-16 11:00:00,LONG,62.33,4.7717,0.7784,L4,2,-0.000568,-4.7e-05,-0.000284,0.000189
2025-05-16,AAPL,2025-05-16 13:10:00,SHORT,45.36,-4.25,0.9591,S3,3,-0.000996,-0.001233,-0.000901,-0.002182
2025-05-16,AAPL,2025-05-16 13:35:00,LONG,52.06,0.6596,0.7065,L3,3,4.7e-05,-0.000521,9.5e-05,0.001043
2025-05-16,AAPL,2025-05-16 14:10:00,SHORT,49.57,-0.7614,0.7427,S3,4,-0.000711,-0.000616,-0.000711,-0.00128
2025-05-16,AAPL,2025-05-16 14:15:00,LONG,53.81,0.2856,0.5745,L3,4,-0.000474,9.5e-05,0.0009,0.000711
2025-05-19,AAPL,2025-05-19 09:30:00,SHORT,8.09,-6.9766,0.0086,S5,1,0.004857,-0.003206,-0.003867,-0.011448
2025-05-19,AAPL,2025-05-19 12:00:00,LONG,50.91,1.5796,0.9034,L3,3,0.001013,0.001833,0.000531,0.001061
2025-05-19,AAPL,2025-05-19 14:30:00,SHORT,47.6,-0.6456,0.7006,S3,4,9.6e-05,-0.000386,0.00135,-0.000434
2025-05-19,AAPL,2025-05-19 15:00:00,LONG,51.8,1.7578,0.9182,L3,5,-0.000819,-0.001735,-0.00675,4.8e-05
2025-05-19,AAPL,2025-05-19 15:05:00,SHORT,45.42,-0.6962,0.7007,S3,5,0.00082,0.000193,0.003411,-0.00082
2025-05-19,AAPL,2025-05-19 15:55:00,LONG,54.82,1.6076,0.877,L3,5,-0.005211,-0.002906,-0.001296,0.0
2025-05-20,AAPL,2025-05-20 09:30:00,SHORT,24.15,-5.5645,0.1773,S5,1,-0.001475,-0.004761,-0.005543,-0.004709
2025-05-20,AAPL,2025-05-20 10:30:00,LONG,51.89,-0.4353,0.3348,L6,2,0.002907,0.001101,0.000281,-0.000829
2025-05-20,AAPL,2025-05-20 15:20:00,SHORT,41.48,-3.0289,0.8852,S4,5,0.002509,0.001496,0.01291,0.00111
2025-05-21,AAPL,2025-05-21 14:10:00,LONG,54.04,1.369,0.8532,L3,4,0.001364,0.001657,-0.000146,0.000633
2025-05-21,AAPL,2025-05-21 15:40:00,SHORT,44.35,-3.7924,0.9444,S4,5,-0.000829,0.026616,0.023554,-0.000829
2025-05-22,AAPL,2025-05-22 11:30:00,LONG,50.35,0.0574,0.5062,L3,2,0.000347,0.000397,0.000992,-0.003025
2025-05-22,AAPL,2025-05-22 13:35:00,SHORT,47.15,-0.8776,0.7627,S3,3,0.000694,-0.000893,0.002925,0.003273
2025-05-23,AAPL,2025-05-23 11:05:00,LONG,69.22,11.1496,0.4522,L5,2,-0.000547,-0.000646,-0.00159,-0.034628
2025-05-23,AAPL,2025-05-23 14:15:00,SHORT,23.58,-7.1728,0.1613,S5,4,0.015859,0.022455,0.025728,0.0217
2025-05-27,AAPL,2025-05-27 09:40:00,LONG,58.43,6.1009,0.8965,L4,1,0.000871,0.001995,0.004016,0.003236
2025-05-27,AAPL,2025-05-27 13:50:00,SHORT,46.12,-2.9663,0.958,S3,3,0.001715,0.003834,0.001513,0.001564
2025-05-27,AAPL,2025-05-27 15:25:00,LONG,54.77,1.9953,0.9123,L3,5,-0.00106,-0.001312,0.006457,-0.001312
2025-05-28,AAPL,2025-05-28 11:45:00,SHORT,44.9,-1.071,0.7887,S4,2,-0.001405,-0.002208,-0.000452,-0.006172
2025-05-28,AAPL,2025-05-28 13:20:00,LONG,53.39,0.7877,0.7354,L3,3,0.002655,0.003356,0.002755,0.004509
2025-05-29,AAPL,2025-05-29 10:25:00,SHORT,48.78,0.2302,0.4026,S6,2,0.000696,-0.001591,-0.029041,-0.013432
2025-05-29,AAPL,2025-05-29 11:00:00,LONG,84.48,7.7744,0.0368,L5,2,-0.002757,-0.003143,-0.002176,-0.017216
2025-05-29,AAPL,2025-05-29 13:25:00,SHORT,46.02,-2.953,0.9568,S3,3,-0.001121,0.000487,0.005653,0.009601
2025-05-30,AAPL,2025-05-30 12:10:00,LONG,47.33,-0.0521,0.4697,L6,3,-0.0001,0.000501,-0.000401,-0.007666
2025-05-30,AAPL,2025-05-30 12:15:00,SHORT,45.62,-0.0576,0.491,S3,3,-0.001203,-0.000752,-0.0001,0.007269
2025-05-30,AAPL,2025-05-30 12:20:00,LONG,48.86,0.2269,0.5702,L3,3,0.00015,-0.00015,-0.001052,-0.007915
2025-05-30,AAPL,2025-05-30 13:15:00,SHORT,45.53,-0.9176,0.7603,S3,3,0.000451,-0.000551,-0.000401,0.007368
2025-05-30,AAPL,2025-05-30 14:00:00,LONG,49.48,-0.4591,0.3313,L6,4,0.0001,-5e-05,0.000601,-0.007666
2025-05-30,AAPL,2025-05-30 15:05:00,SHORT,27.05,-4.8459,0.2789,S5,5,0.005586,0.003372,-0.010145,0.003372
2025-06-02,AAPL,2025-06-02 09:35:00,LONG,57.62,2.7565,0.8994,L4,1,-0.001291,-0.004222,-0.003377,-0.00815
2025-06-02,AAPL,2025-06-02 11:10:00,SHORT,44.91,-3.5892,0.951,S4,2,-0.000151,0.000654,0.001357,-0.000855
2025-06-02,AAPL,2025-06-02 13:45:00,LONG,49.97,0.5827,0.6903,L3,3,0.000251,0.00186,0.00176,0.001006
2025-06-03,AAPL,2025-06-03 11:15:00,SHORT,41.95,-4.556,0.904,S4,2,0.0002,-0.0002,-0.000849,-0.005043
2025-06-03,AAPL,2025-06-03 12:45:00,LONG,53.45,1.0934,0.8084,L3,3,0.0001,5e-05,-0.001196,0.00329
2025-06-03,AAPL,2025-06-03 13:35:00,SHORT,43.21,-1.7444,0.8643,S4,3,-0.00015,-0.000699,-0.003393,-0.004291
2025-06-03,AAPL,2025-06-03 14:25:00,LONG,53.27,0.3288,0.5925,L3,4,0.001695,0.001645,0.003788,0.00324
2025-06-04,AAPL,2025-06-04 11:15:00,SHORT,45.3,-2.0326,0.9157,S3,2,0.000296,0.000838,0.001134,0.005372
2025-06-04,AAPL,2025-06-04 13:10:00,LONG,61.3,3.9952,0.8137,L4,3,-0.008861,-0.008861,-0.007188,-0.006548
2025-06-04,AAPL,2025-06-04 13:15:00,SHORT,23.47,-3.4993,0.1576,S5,3,0.000944,-0.000547,-0.001242,-0.002583
2025-06-04,AAPL,2025-06-04 15:00:00,LONG,53.73,-0.415,0.3359,L6,5,-0.002227,-0.001979,0.002956,-0.001386
2025-06-04,AAPL,2025-06-04 15:15:00,SHORT,42.74,-1.7737,0.8589,S4,5,-0.000248,-0.00124,-0.001227,-0.000843
2025-06-05,AAPL,2025-06-05 09:30:00,LONG,65.82,4.6849,0.6247,L5,1,-0.003947,-0.006853,-0.005939,0.002233
2025-06-05,AAPL,2025-06-05 09:55:00,SHORT,37.98,-6.0173,0.7904,S4,1,-0.000452,-0.004416,-0.008137,-0.010873
2025-06-05,AAPL,2025-06-05 10:45:00,LONG,52.62,0.8536,0.7579,L3,2,0.00192,0.00301,0.002564,0.005932
2025-06-05,AAPL,2025-06-05 13:40:00,SHORT,38.13,-4.0765,0.7942,S4,3,0.000198,0.002376,0.002129,-0.005544
2025-06-05,AAPL,2025-06-05 15:25:00,LONG,57.3,0.9734,0.7393,L4,5,-0.000445,0.004748,0.008637,0.004748
2025-06-06,AAPL,2025-06-06 10:50:00,SHORT,43.93,-0.8792,0.7341,S4,2,0.008138,0.009174,0.007596,0.00434
2025-06-06,AAPL,2025-06-06 15:35:00,LONG,66.83,5.9399,0.5745,L5,5,0.000943,0.016047,0.0157,0.001638
2025-06-09,AAPL,2025-06-09 13:35:00,SHORT,50.94,-1.7586,0.9293,S3,3,0.000735,-0.000343,-0.0024,-0.000196
2025-06-09,AAPL,2025-06-09 14:15:00,LONG,62.3,4.1566,0.7785,L4,4,0.000832,0.000783,-0.000538,-0.001174
2025-06-09,AAPL,2025-06-09 15:35:00,SHORT,44.69,-0.7618,0.7122,S4,5,4.9e-05,0.013059,0.009202,9.8e-05
2025-06-10,AAPL,2025-06-10 10:55:00,LONG,59.01,4.3147,0.8814,L4,2,-0.015193,-0.014997,-0.013622,-0.014113
2025-06-10,AAPL,2025-06-10 11:00:00,SHORT,36.53,-1.3228,0.6412,S4,2,0.003379,0.00164,0.001242,0.002385
2025-06-10,AAPL,2025-06-10 15:20:00,LONG,59.69,1.9416,0.8192,L4,5,0.000149,-0.000498,0.006199,-0.000498
2025-06-11,AAPL,2025-06-11 13:15:00,SHORT,45.81,-1.6311,0.8863,S3,3,-0.001188,-0.001337,0.001139,-0.003911
2025-06-11,AAPL,2025-06-11 13:30:00,LONG,57.37,2.1448,0.8828,L4,3,0.000148,-0.001038,-0.00183,0.00272
2025-06-11,AAPL,2025-06-11 14:05:00,SHORT,40.86,-4.0648,0.8775,S4,4,0.000693,-0.000644,-0.001882,-0.004309
2025-06-11,AAPL,2025-06-11 15:00:00,LONG,57.66,0.492,0.6063,L4,5,-0.000742,0.005193,-0.023513,0.002968
2025-06-12,AAPL,2025-06-12 09:30:00,SHORT,15.97,-9.9976,0.0401,S5,1,0.000151,0.001717,-0.001262,-0.007111
2025-06-12,AAPL,2025-06-12 11:55:00,LONG,51.54,1.3173,0.8627,L3,2,0.000352,0.000201,-0.000604,0.000805
2025-06-12,AAPL,2025-06-12 13:05:00,SHORT,45.3,-0.3444,0.5887,S3,3,0.000353,0.000252,0.000403,-0.001612
2025-06-12,AAPL,2025-06-12 13:50:00,LONG,59.57,4.3546,0.8668,L4,3,-0.002212,-0.003067,-0.003721,-0.000201
2025-06-12,AAPL,2025-06-12 14:05:00,SHORT,45.08,-3.1623,0.9492,S3,4,0.000857,0.001361,0.000907,-0.002016
2025-06-12,AAPL,2025-06-12 15:35:00,LONG,62.28,2.4066,0.7598,L4,5,-0.000302,-0.005408,-0.014337,0.000503
2025-06-13,AAPL,2025-06-13 09:35:00,SHORT,31.93,-6.7176,0.5111,S5,1,0.006706,0.008978,0.007767,-0.008725
2025-06-13,AAPL,2025-06-13 12:30:00,LONG,52.45,2.8531,0.9683,L3,3,0.00061,0.001068,0.003408,0.014243
2025-06-16,AAPL,2025-06-16 09:30:00,SHORT,29.4,-5.4433,0.384,S5,1,-0.000609,-0.006797,-0.007184,-0.003798
2025-06-16,AAPL,2025-06-16 15:10:00,LONG,53.71,-1.2707,0.1484,L6,5,0.000812,-0.000457,-0.005731,5.1e-05
2025-06-17,AAPL,2025-06-17 09:30:00,SHORT,31.54,-2.5995,0.4815,S5,1,0.002944,0.000609,-0.002309,-0.002245
2025-06-17,AAPL,2025-06-17 10:25:00,LONG,54.44,0.9497,0.7682,L3,2,-0.000405,-0.001012,-0.000698,-0.000393
2025-06-17,AAPL,2025-06-17 12:20:00,SHORT,44.5,-3.0729,0.9404,S4,3,0.000508,-0.0,5.1e-05,-0.00061
2025-06-17,AAPL,2025-06-17 14:00:00,LONG,59.05,6.1881,0.8815,L4,4,0.000711,0.000508,0.001879,-0.000254
2025-06-17,AAPL,2025-06-17 15:45:00,SHORT,43.94,-2.3655,0.9149,S4,5,0.011355,0.006928,0.001455,-0.000152
2025-06-18,AAPL,2025-06-18 10:30:00,LONG,57.32,0.8046,0.6988,L4,2,-0.00076,-0.004968,-0.005222,-0.007102
2025-06-18,AAPL,2025-06-18 11:05:00,SHORT,41.92,-3.7712,0.9012,S4,2,0.000714,0.000663,-0.000255,0.002806
2025-06-20,AAPL,2025-06-20 09:30:00,LONG,90.25,8.6048,0.0119,L5,1,0.001801,0.000648,-0.005646,-0.010224
2025-06-20,AAPL,2025-06-20 10:50:00,SHORT,41.2,-2.5358,0.8684,S4,2,0.003807,0.005028,0.006198,-0.000821
2025-06-20,AAPL,2025-06-20 14:40:00,LONG,61.35,4.2952,0.8126,L4,4,0.000613,0.000613,0.003831,0.005057
2025-06-23,AAPL,2025-06-23 12:40:00,SHORT,46.72,-1.9222,0.9219,S3,3,0.0002,-0.000449,0.001298,-0.002895
2025-06-23,AAPL,2025-06-23 15:00:00,LONG,57.64,4.0711,0.9115,L4,5,0.000598,0.001845,0.005552,0.002194
2025-06-24,AAPL,2025-06-24 09:55:00,SHORT,37.59,-9.6326,0.7756,S4,1,-0.001544,-0.002755,-0.002744,-0.016822
2025-06-24,AAPL,2025-06-24 10:45:00,LONG,54.22,1.6015,0.8826,L3,2,0.008563,0.00926,0.00936,0.01195
2025-06-24,AAPL,2025-06-24 14:10:00,SHORT,47.92,-0.0854,0.5115,S3,4,-0.000542,0.000591,-0.000443,-0.000394
2025-06-24,AAPL,2025-06-24 15:15:00,LONG,58.17,2.3441,0.8759,L4,5,-0.000836,-0.001327,-0.008589,-0.001032
2025-06-24,AAPL,2025-06-24 15:50:00,SHORT,48.04,-0.7792,0.7415,S3,5,0.004326,0.006289,0.009232,-0.000197
2025-06-25,AAPL,2025-06-25 15:25:00,LONG,58.87,3.3568,0.8804,L4,5,0.0,0.000199,-0.001759,0.000199
2025-06-26,AAPL,2025-06-26 09:35:00,SHORT,28.77,-3.2541,0.3514,S5,1,-0.003431,-0.004473,0.000949,-0.005967
2025-06-26,AAPL,2025-06-26 11:05:00,LONG,69.35,9.2375,0.4458,L5,2,0.001885,0.001438,0.001934,-0.004712
2025-06-26,AAPL,2025-06-26 13:00:00,SHORT,28.97,-6.4517,0.3633,S5,3,-0.001998,-0.003497,-0.001499,-0.002398
2025-06-27,AAPL,2025-06-27 09:30:00,LONG,69.39,5.448,0.4438,L5,1,-0.001651,-0.000344,-0.007444,-0.005495
2025-06-27,AAPL,2025-06-27 10:30:00,SHORT,41.99,-2.6465,0.8889,S4,2,0.000223,-0.002661,-0.003408,-0.001963
2025-06-27,AAPL,2025-06-27 11:15:00,LONG,53.45,2.602,0.954,L3,2,0.000199,0.000248,-0.000298,-0.001242
2025-06-27,AAPL,2025-06-27 12:50:00,SHORT,48.33,-0.5409,0.6712,S3,3,-0.000298,-0.000447,0.000398,0.000596
2025-06-27,AAPL,2025-06-27 12:55:00,LONG,54.35,1.3596,0.8488,L3,3,-0.000646,-0.000447,-0.001192,-0.001341
2025-06-27,AAPL,2025-06-27 13:30:00,SHORT,46.89,-0.3105,0.587,S3,3,9.9e-05,0.000447,-0.000398,0.000547
2025-06-27,AAPL,2025-06-27 14:30:00,LONG,54.67,1.8457,0.9022,L3,4,0.000199,0.000745,-0.000795,-0.000944
2025-06-27,AAPL,2025-06-27 15:30:00,SHORT,41.3,-1.0118,0.7232,S4,5,-0.000149,0.004264,0.006309,0.000149
2025-06-30,AAPL,2025-06-30 11:10:00,LONG,61.93,10.5809,0.7937,L4,2,0.00144,0.000894,0.000844,-0.000497
2025-06-30,AAPL,2025-06-30 15:05:00,SHORT,46.1,-2.3557,0.9411,S3,5,0.001091,0.002281,-0.026634,0.002132
2025-07-01,AAPL,2025-07-01 09:30:00,LONG,89.7,11.8588,0.0133,L5,1,0.008355,0.009322,0.010674,0.001218
2025-07-01,AAPL,2025-07-01 11:10:00,SHORT,38.39,-8.2121,0.805,S4,2,-0.00098,-0.002499,-0.002646,-0.012543
2025-07-01,AAPL,2025-07-01 13:40:00,LONG,50.99,0.4037,0.6281,L3,3,0.000927,0.001561,0.004098,0.008294
2025-07-02,AAPL,2025-07-02 11:15:00,SHORT,42.33,-4.1933,0.9111,S4,2,0.000862,0.001197,0.001292,-0.000766
2025-07-02,AAPL,2025-07-02 14:30:00,LONG,63.49,5.4788,0.7321,L4,4,0.000526,0.001243,0.002917,-0.000191
2025-07-03,AAPL,2025-07-03 11:40:00,SHORT,47.91,-0.7392,0.7296,S3,2,0.001935,0.002312,0.004247,0.003634
2025-07-03,AAPL,2025-07-03 14:35:00,LONG,50.53,-0.4415,0.3354,L6,4,-0.000712,0.001852,0.001662,0.002517
2025-07-03,AAPL,2025-07-03 14:50:00,SHORT,47.08,-0.7322,0.723,S3,4,-0.002566,-0.001806,-0.003279,-0.003231
2025-07-03,AAPL,2025-07-03 14:55:00,LONG,49.82,-0.189,0.4193,L6,4,0.001282,0.00171,0.002755,0.002755
2025-07-07,AAPL,2025-07-07 10:50:00,SHORT,45.94,-0.2107,0.5468,S3,2,-0.003557,-0.000621,0.000184,-0.002515
2025-07-07,AAPL,2025-07-07 11:00:00,LONG,58.04,1.9472,0.8577,L4,2,-0.004004,-0.005935,-0.0057,-0.002732
2025-07-07,AAPL,2025-07-07 11:20:00,SHORT,46.82,-2.8002,0.9613,S3,2,0.001278,0.000805,0.001372,-0.001893
2025-07-07,AAPL,2025-07-07 13:00:00,LONG,56.74,2.8804,0.9183,L4,3,0.000615,0.001324,0.001702,0.001135
2025-07-08,AAPL,2025-07-08 09:30:00,SHORT,11.06,-10.3926,0.0154,S5,1,0.000382,0.000955,-0.003678,-0.003874
2025-07-08,AAPL,2025-07-08 11:55:00,LONG,52.09,1.5998,0.8995,L3,2,-0.000858,-0.00143,-0.002192,-0.001525
2025-07-08,AAPL,2025-07-08 12:20:00,SHORT,44.32,-0.8807,0.739,S4,3,-0.0,0.000382,0.001957,-0.000143
2025-07-08,AAPL,2025-07-08 14:25:00,LONG,54.49,2.122,0.9235,L3,4,0.0,-4.8e-05,0.000907,0.000239
2025-07-09,AAPL,2025-07-09 09:55:00,SHORT,44.29,-0.2196,0.5382,S4,1,-0.000619,-0.000239,0.01054,0.002485
2025-07-09,AAPL,2025-07-09 10:05:00,LONG,55.34,0.3817,0.5962,L4,2,-0.002888,-0.0058,-0.001042,-0.004762
2025-07-09,AAPL,2025-07-09 10:10:00,SHORT,47.71,0.4335,0.3345,S6,2,0.000381,0.005429,-0.00048,0.003102
2025-07-09,AAPL,2025-07-09 11:20:00,LONG,53.21,-0.6402,0.2735,L6,2,0.000812,0.000287,0.002437,-0.002771
2025-07-09,AAPL,2025-07-09 13:35:00,SHORT,41.43,-3.1528,0.8855,S4,3,-9.6e-05,-0.000143,-0.001386,0.002676
2025-07-09,AAPL,2025-07-09 15:45:00,LONG,57.79,3.0221,0.9007,L4,5,0.00078,0.00294,0.007274,-0.004056
2025-07-09,AAPL,2025-07-09 15:50:00,SHORT,30.3,-1.9981,0.4075,S5,5,-0.006696,-0.007226,-0.01047,-9.6e-05
2025-07-10,AAPL,2025-07-10 09:35:00,LONG,63.37,3.8726,0.7351,L4,1,0.000526,0.001139,0.009277,-0.003129
2025-07-10,AAPL,2025-07-10 11:10:00,SHORT,39.96,-7.1168,0.855,S4,2,-9.5e-05,-0.001002,-0.000955,0.000477
2025-07-10,AAPL,2025-07-10 14:25:00,LONG,50.94,-0.2292,0.4035,L6,4,0.000716,0.000812,4.8e-05,4.8e-05
2025-07-10,AAPL,2025-07-10 15:45:00,SHORT,42.52,-1.0927,0.7613,S4,5,-0.003714,-0.003,-0.008144,-0.000573
2025-07-11,AAPL,2025-07-11 09:30:00,LONG,69.29,4.6356,0.4486,L5,1,-0.000712,0.001471,0.004318,0.001203
2025-07-11,AAPL,2025-07-11 11:15:00,SHORT,44.47,-2.3454,0.9216,S4,2,-0.001572,-0.001905,-0.001762,-0.001905
2025-07-11,AAPL,2025-07-11 11:55:00,LONG,52.08,0.2182,0.5591,L3,2,4.8e-05,-0.00038,-0.002568,9.5e-05
2025-07-11,AAPL,2025-07-11 12:40:00,SHORT,45.83,-0.4211,0.6183,S3,3,0.001713,0.000286,0.001237,-0.000952
2025-07-11,AAPL,2025-07-11 14:10:00,LONG,58.23,3.8192,0.8982,L4,4,0.000523,0.000999,0.001284,0.00038
2025-07-14,AAPL,2025-07-14 09:30:00,SHORT,24.1,-4.524,0.1756,S5,1,0.006485,0.009374,0.008249,0.00115
2025-07-14,AAPL,2025-07-14 11:15:00,LONG,55.34,2.9993,0.9414,L4,2,-0.000718,-0.001197,-0.001197,-0.000192
2025-07-14,AAPL,2025-07-14 13:05:00,SHORT,45.56,-0.471,0.6327,S3,3,-0.000336,-0.000624,-0.001295,-0.001583
2025-07-14,AAPL,2025-07-14 13:40:00,LONG,51.42,0.8062,0.7515,L3,3,0.0,0.000767,0.000719,0.001007
2025-07-15,AAPL,2025-07-15 10:50:00,SHORT,41.27,-2.131,0.8539,S4,2,0.000199,-0.000376,-0.000184,0.000295
2025-07-15,AAPL,2025-07-15 12:30:00,LONG,53.68,1.1017,0.8084,L3,3,-0.00067,-0.000718,-0.000574,-0.001627
2025-07-15,AAPL,2025-07-15 12:50:00,SHORT,47.08,-1.6106,0.8951,S3,3,-0.00091,-0.001868,0.001437,0.000766
2025-07-15,AAPL,2025-07-15 13:05:00,LONG,54.42,1.2942,0.8375,L3,3,0.000957,-0.000431,-0.001579,-0.001675
2025-07-15,AAPL,2025-07-15 13:45:00,SHORT,36.09,-4.0629,0.7126,S4,3,0.000144,-0.000863,0.000432,-0.000767
2025-07-15,AAPL,2025-07-15 15:55:00,LONG,52.9,1.4734,0.8779,L3,5,0.007796,0.008464,0.013314,0.0
2025-07-16,AAPL,2025-07-16 11:05:00,SHORT,36.66,-5.1828,0.7382,S4,2,-0.000144,-0.000719,-4.8e-05,-0.003114
2025-07-16,AAPL,2025-07-16 13:50:00,LONG,57.02,1.5444,0.8394,L4,3,-0.001243,-0.001004,-0.001147,0.001004
2025-07-16,AAPL,2025-07-16 14:10:00,SHORT,46.74,-2.5209,0.9531,S3,4,-0.000239,9.6e-05,-9.6e-05,-0.002202
2025-07-16,AAPL,2025-07-16 15:15:00,LONG,55.57,2.1273,0.9105,L4,5,0.000957,0.001865,0.0021,0.001578
2025-07-17,AAPL,2025-07-17 13:45:00,SHORT,34.19,-6.1826,0.6257,S5,3,-0.000525,-0.000334,-0.000716,-0.003434
2025-07-17,AAPL,2025-07-17 15:20:00,LONG,55.34,0.5918,0.663,L4,5,0.001477,0.002096,-0.001815,0.001953
2025-07-18,AAPL,2025-07-18 09:40:00,SHORT,33.09,-10.8933,0.5706,S5,1,-0.001333,-0.000262,-0.001284,-0.002629
2025-07-18,AAPL,2025-07-18 10:55:00,LONG,52.61,1.2741,0.849,L3,2,0.000438,0.00058,0.000533,0.00058
2025-07-18,AAPL,2025-07-18 13:25:00,SHORT,42.0,-3.2907,0.8997,S4,3,0.000191,0.000572,0.000715,-0.000334
2025-07-18,AAPL,2025-07-18 15:15:00,LONG,55.91,0.4845,0.6243,L4,5,-0.000191,0.000429,0.018892,0.000191
2025-07-21,AAPL,2025-07-21 11:05:00,SHORT,35.89,-5.7716,0.7054,S4,2,0.000426,0.000237,-0.000189,-0.003079
2025-07-21,AAPL,2025-07-21 13:55:00,LONG,66.11,4.1577,0.6097,L5,3,0.000709,0.001653,0.001228,0.00052
2025-07-22,AAPL,2025-07-22 11:05:00,SHORT,42.25,-1.6942,0.8427,S4,2,-0.000378,-0.000661,-0.001511,-0.00288
2025-07-22,AAPL,2025-07-22 12:20:00,LONG,52.33,0.6277,0.6955,L3,3,0.000612,-0.000377,-0.000518,0.000942
2025-07-22,AAPL,2025-07-22 12:55:00,SHORT,45.0,-2.4636,0.9329,S4,3,4.7e-05,-0.000141,-0.000424,-0.001745
2025-07-22,AAPL,2025-07-22 14:05:00,LONG,56.13,3.0502,0.9309,L4,4,-0.000236,0.000377,0.000989,0.000895
2025-07-23,AAPL,2025-07-23 09:55:00,SHORT,42.29,-6.6767,0.9119,S4,1,-0.000165,-0.001764,-0.00047,-0.014054
